fecha,vc_a,vc_e,vc_d,razon_45,senal_45,pos_45,razon_64,senal_64,pos_64,razon_90,senal_90,pos_90,razon_105,senal_105,pos_105,razon_126,senal_126,pos_126,votos,posicion,acum_a,acum_voto,acum_45_e,acum_45_d,acum_64_e,acum_64_d,acum_90_e,acum_90_d,acum_105_e,acum_105_d,acum_126_e,acum_126_d,aviso,aviso_estado
2024-09-13,71106.50,65445.45,53055.01,0.010855,A,A,0.014088,A,A,0.021061,A,A,0.022428,A,A,0.019298,A,A,0,A,,,,,,,,,,,,,,
2024-09-16,71142.38,65629.14,53201.51,0.010828,A,A,0.013981,A,A,0.021230,A,A,0.022781,A,A,0.019684,A,A,0,A,,,,,,,,,,,,,,
2024-09-17,71206.66,65632.48,53215.12,0.011144,A,A,0.014297,A,A,0.021860,A,A,0.023551,A,A,0.020417,A,A,0,A,,,,,,,,,,,,,,
2024-09-23,71721.34,65495.76,53131.20,0.017782,A,A,0.020990,A,A,0.028875,A,A,0.030673,A,A,0.027498,A,A,0,A,,,,,,,,,,,,,,
2024-09-24,71726.87,65487.30,53133.47,0.017283,A,A,0.020571,A,A,0.028573,A,A,0.030404,A,A,0.027317,A,A,0,A,,,,,,,,,,,,,,
2024-09-25,71569.47,65659.34,53241.35,0.014664,A,A,0.017901,A,A,0.025868,A,A,0.027754,A,A,0.024921,A,A,0,A,,,,,,,,,,,,,,
2024-09-26,71418.58,65735.00,53270.46,0.012379,A,A,0.015253,A,A,0.023300,A,A,0.025117,A,A,0.022777,A,A,0,A,,,,,,,,,,,,,,
2024-09-27,71538.67,66090.31,53536.83,0.013829,A,A,0.016493,A,A,0.024586,A,A,0.026374,A,A,0.024512,A,A,0,A,,,,,,,,,,,,,,
2024-09-30,71488.24,66557.25,53816.41,0.013051,A,A,0.015405,A,A,0.023445,A,A,0.025249,A,A,0.023840,A,A,0,A,,,,,,,,,,,,,,
2024-10-01,71609.89,66501.36,53729.33,0.014557,A,A,0.016721,A,A,0.024677,A,A,0.026593,A,A,0.025584,A,A,0,A,,,,,,,,,,,,,,
2024-10-02,71656.08,67045.98,54089.83,0.014779,A,A,0.016995,A,A,0.024794,A,A,0.026759,A,A,0.026274,A,A,0,A,,,,,,,,,,,,,,
2024-10-03,72184.20,66705.80,53893.97,0.021564,A,A,0.024052,A,A,0.031597,A,A,0.033825,A,A,0.033846,A,A,0,A,,,,,,,,,,,,,,
2024-10-04,72359.69,66192.76,53528.02,0.023526,A,A,0.025951,A,A,0.033460,A,A,0.035854,A,A,0.036369,A,A,0,A,,,,,,,,,,,,,,
2024-10-07,72834.12,65368.51,52991.73,0.029649,A,A,0.031919,A,A,0.039504,A,A,0.042097,A,A,0.043099,A,A,0,A,,,,,,,,,,,,,,
2024-10-08,72737.95,65001.14,52731.51,0.027751,A,A,0.029866,A,A,0.037382,A,A,0.040257,A,A,0.041625,A,A,0,A,,,,,,,,,,,,,,
2024-10-09,73117.26,64811.17,52643.62,0.032436,A,A,0.034487,A,A,0.041966,A,A,0.045116,A,A,0.046806,A,A,0,A,,,,,,,,,,,,,,
2024-10-10,72931.04,64423.80,52378.90,0.028908,A,A,0.031155,A,A,0.038469,A,A,0.041899,A,A,0.043768,A,A,0,A,,,,,,,,,,,,,,
2024-10-11,72691.76,64099.84,52140.07,0.024647,A,A,0.027123,A,A,0.034238,A,A,0.038017,A,A,0.040034,A,A,0,A,,,,,,,,,,,,,,
2024-10-14,72675.45,63962.68,52059.43,0.023234,A,A,0.026330,A,A,0.033274,A,A,0.037331,A,A,0.039492,A,A,0,A,,,,,,,,,,,,,,
2024-10-15,72892.52,63798.46,51980.11,0.024953,A,A,0.028708,A,A,0.035614,A,A,0.039936,A,A,0.042249,A,A,0,A,,,,,,,,,,,,,,
2024-10-16,73060.68,63770.70,51995.77,0.025907,A,A,0.030263,A,A,0.037144,A,A,0.041735,A,A,0.044290,A,A,0,A,,,,,,,,,,,,,,
2024-10-17,73404.68,64445.90,52441.86,0.029304,A,A,0.034187,A,A,0.041075,A,A,0.046006,A,A,0.048832,A,A,0,A,,,,,,,,,,,,,,
2024-10-18,73380.54,64320.53,52334.54,0.027602,A,A,0.032995,A,A,0.039871,A,A,0.045022,A,A,0.048083,A,A,0,A,,,,,,,,,,,,,,
2024-10-21,73959.91,64545.71,52531.19,0.034181,A,A,0.040227,A,A,0.047178,A,A,0.052554,A,A,0.055897,A,A,0,A,,,,,,,,,,,,,,
2024-10-22,73895.16,64232.64,52298.39,0.032000,A,A,0.038511,A,A,0.045361,A,A,0.050861,A,A,0.054479,A,A,0,A,,,,,,,,,,,,,,
2024-10-23,73404.46,63891.71,51984.52,0.024203,A,A,0.031061,A,A,0.037639,A,A,0.043164,A,A,0.046984,A,A,0,A,,,,,,,,,,,,,,
2024-10-24,73005.91,63373.50,51589.91,0.017991,A,A,0.024955,A,A,0.031285,A,A,0.036743,A,A,0.040805,A,A,0,A,,,,,,,,,,,,,,
2024-10-25,72978.78,63541.51,51733.74,0.017045,A,A,0.024195,A,A,0.030162,A,A,0.035720,A,A,0.039840,A,A,0,A,,,,,,,,,,,,,,
2024-10-28,73145.10,63520.85,51719.83,0.018593,A,A,0.026030,A,A,0.031767,A,A,0.037415,A,A,0.041628,A,A,0,A,,,,,,,,,,,,,,
2024-10-29,73012.76,63084.10,51417.98,0.016013,A,A,0.023566,A,A,0.029238,A,A,0.034863,A,A,0.039228,A,A,0,A,,,,,,,,,,,,,,
2024-10-30,73229.75,62975.39,51381.48,0.018108,A,A,0.025888,A,A,0.031700,A,A,0.037222,A,A,0.041790,A,A,0,A,,,,,,,,,,,,,,
2024-11-04,73087.63,62987.48,51346.14,0.015317,A,A,0.023371,A,A,0.029146,A,A,0.034472,A,A,0.039185,A,A,0,A,,,,,,,,,,,,,,
2024-11-05,72910.91,63143.03,51405.96,0.012000,A,A,0.020473,A,A,0.026062,A,A,0.031240,A,A,0.036172,A,A,0,A,,,,,,,,,,,,,,
2024-11-06,73266.82,63162.90,51473.29,0.015924,A,A,0.024963,A,A,0.030458,A,A,0.035567,A,A,0.040720,A,A,0,A,,,,,,,,,,,,,,
2024-11-07,74438.87,62764.65,51299.99,0.030791,A,A,0.040585,A,A,0.046191,A,A,0.051268,A,A,0.056718,A,A,0,A,,,,,,,,,,,,,,
2024-11-08,74075.36,63205.45,51606.82,0.024616,A,A,0.034616,A,A,0.040385,A,A,0.045255,A,A,0.051012,A,A,0,A,,,,,,,,,,,,,,
2024-11-11,74356.21,63512.15,51812.89,0.027288,A,A,0.037537,A,A,0.043614,A,A,0.048267,A,A,0.054378,A,A,0,A,,,,,,,,,,,,,,
2024-11-12,75496.26,63486.40,51869.38,0.041434,A,A,0.051952,A,A,0.058749,A,A,0.063286,A,A,0.069764,A,A,0,A,,,,,,,,,,,,,,
2024-11-13,74964.93,62924.55,51422.12,0.032675,A,A,0.043130,A,A,0.050447,A,A,0.054886,A,A,0.061572,A,A,0,A,,,,,,,,,,,,,,
2024-11-14,74737.17,63174.94,51533.40,0.028407,A,A,0.038590,A,A,0.046404,A,A,0.050792,A,A,0.057719,A,A,0,A,,,,,,,,,,,,,,
2024-11-15,74110.66,63098.93,51444.62,0.018910,A,A,0.028729,A,A,0.036922,A,A,0.041217,A,A,0.048298,A,A,0,A,,,,,,,,,,,,,,
2024-11-18,73712.11,62990.27,51315.73,0.012539,A,A,0.022178,A,A,0.030726,A,A,0.034904,A,A,0.042089,A,A,0,A,,,,,,,,,,,,,,
2024-11-19,74096.19,63251.91,51521.81,0.016903,A,A,0.026414,A,A,0.035417,A,A,0.039505,A,A,0.046913,A,A,0,A,,,,,,,,,,,,,,
2024-11-20,74062.01,63498.47,51675.54,0.015579,A,A,0.025021,A,A,0.034260,A,A,0.038262,A,A,0.045821,A,A,0,A,,,,,,,,,,,,,,
2024-11-21,74044.76,63412.81,51597.87,0.014483,A,A,0.023983,A,A,0.033401,A,A,0.037309,A,A,0.044977,A,A,0,A,,,,,,,,,,,,,,
2024-11-22,74127.75,63509.15,51678.94,0.014686,A,A,0.024426,A,A,0.033876,A,A,0.037835,A,A,0.045487,A,A,0,A,,,,,,,,,,,,,,
2024-11-25,74874.23,63403.92,51691.41,0.023742,A,A,0.033917,A,A,0.043412,A,A,0.047559,A,A,0.055241,A,A,0,A,,,,,,,,,,,,,,
2024-11-26,75018.99,63786.04,51987.13,0.024535,A,A,0.034952,A,A,0.044510,A,A,0.048771,A,A,0.056406,A,A,0,A,,,,,,,,,,,,,,
2024-11-27,74871.88,64002.35,52103.38,0.021549,A,A,0.031987,A,A,0.041618,A,A,0.045962,A,A,0.053576,A,A,0,A,,,,,,,,,,,,,,
2024-11-28,75134.28,64538.11,52480.36,0.024071,A,A,0.034526,A,A,0.044427,A,A,0.048889,A,A,0.056473,A,A,0,A,,,,,,,,,,,,,,
2024-11-29,75014.62,64586.36,52490.11,0.021375,A,A,0.031874,A,A,0.042015,A,A,0.046491,A,A,0.053987,A,A,0,A,,,,,,,,,,,,,,
2024-12-02,75340.61,64999.96,52796.51,0.024597,A,A,0.035203,A,A,0.045837,A,A,0.050288,A,A,0.057715,A,A,0,A,,,,,,,,,,,,,,
2024-12-03,75505.42,64832.57,52721.14,0.025609,A,A,0.036248,A,A,0.047356,A,A,0.051852,A,A,0.059120,A,A,0,A,,,,,,,,,,,,,,
2024-12-04,75275.78,64849.30,52759.72,0.021322,A,A,0.031947,A,A,0.043530,A,A,0.047887,A,A,0.055004,A,A,0,A,,,,,,,,,,,,,,
2024-12-05,75483.57,64933.37,52839.51,0.022947,A,A,0.033682,A,A,0.045676,A,A,0.049948,A,A,0.057059,A,A,0,A,,,,,,,,,,,,,,
2024-12-06,75345.16,64855.11,52795.04,0.019938,A,A,0.030721,A,A,0.042949,A,A,0.047241,A,A,0.054299,A,A,0,A,,,,,,,,,,,,,,
2024-12-09,75433.92,64970.83,52879.95,0.020142,A,A,0.030844,A,A,0.043310,A,A,0.047700,A,A,0.054649,A,A,0,A,,,,,,,,,,,,,,
2024-12-10,75551.23,64964.77,52868.63,0.020749,A,A,0.031323,A,A,0.044160,A,A,0.048541,A,A,0.055358,A,A,0,A,,,,,,,,,,,,,,
2024-12-11,75248.22,64835.28,52749.84,0.015919,A,A,0.026289,A,A,0.039297,A,A,0.043588,A,A,0.050295,A,A,0,A,,,,,,,,,,,,,,
2024-12-12,75639.95,64729.67,52753.39,0.020320,A,A,0.030678,A,A,0.043976,A,A,0.048267,A,A,0.054927,A,A,0,A,,,,,,,,,,,,,,
2024-12-13,75319.81,64401.55,52484.69,0.015331,A,A,0.025336,A,A,0.038875,A,A,0.043079,A,A,0.049661,A,A,0,A,,,,,,,,,,,,,,
2024-12-16,75446.22,64091.29,52267.99,0.016269,A,A,0.026121,A,A,0.039774,A,A,0.044005,A,A,0.050629,A,A,0,A,,,,,,,,,,,,,,
2024-12-17,75714.64,63896.65,52161.28,0.018963,A,A,0.028807,A,A,0.042551,A,A,0.046840,A,A,0.053534,A,A,0,A,,,,,,,,,,,,,,
2024-12-18,75445.86,63607.32,51947.89,0.014505,A,A,0.024245,A,A,0.037824,A,A,0.042326,A,A,0.048978,A,A,0,A,,,,,,,,,,,,,,
2024-12-19,74340.19,63500.63,51733.12,-0.000795,A,A,0.008543,A,A,0.021737,A,A,0.026454,A,A,0.032945,A,A,0,A,,,,,,,,,,,,,,
2024-12-20,74039.02,62676.20,51085.79,-0.005134,A,A,0.003840,A,A,0.016763,A,A,0.021802,A,A,0.028179,A,A,0,A,,,,,,,,,,,,,,
2024-12-23,74138.28,62885.25,51247.85,-0.004018,A,A,0.004562,A,A,0.017319,A,A,0.022745,A,A,0.029035,A,A,0,A,,,,,,,,,,,,,,
2024-12-24,74164.26,62371.94,50899.80,-0.003902,A,A,0.004395,A,A,0.016894,A,A,0.022644,A,A,0.028886,A,A,0,A,,,,,,,,,,,,,,
2024-12-26,74219.57,62083.59,50739.41,-0.003236,A,A,0.004614,A,A,0.016874,A,A,0.023013,A,A,0.029084,A,A,0,A,,,,,,,,,,,,,,
2024-12-27,74289.80,61771.11,50527.36,-0.002411,A,A,0.004986,A,A,0.017159,A,A,0.023529,A,A,0.029512,A,A,0,A,,,,,,,,,,,,,,
2024-12-30,74210.53,61461.66,50347.43,-0.003715,A,A,0.003322,A,A,0.015490,A,A,0.021913,A,A,0.027920,A,A,0,A,,,,,,,,,,,,,,
2024-12-31,73991.94,61973.40,50647.44,-0.006942,A,A,-0.000151,A,A,0.012030,A,A,0.018373,A,A,0.024418,A,A,0,A,,,,,,,,,,,,,,
2025-01-02,74140.03,61932.43,50634.97,-0.005299,A,A,0.001289,A,A,0.013599,A,A,0.019957,A,A,0.025997,A,A,0,A,,,,,,,,,,,,,,
2025-01-03,74160.86,62131.00,50780.83,-0.005320,A,A,0.001031,A,A,0.013352,A,A,0.019823,A,A,0.025845,A,A,0,A,,,,,,,,,,,,,,
2025-01-06,75121.19,62109.55,50858.42,0.006927,A,A,0.013254,A,A,0.025780,A,A,0.032482,A,A,0.038519,A,A,0,A,,,,,,,,,,,,,,
2025-01-07,75341.29,61885.96,50725.55,0.009243,A,A,0.015547,A,A,0.027999,A,A,0.034923,A,A,0.040896,A,A,0,A,,,,,,,,,,,,,,
2025-01-08,74829.19,61402.56,50366.71,0.001863,A,A,0.008120,A,A,0.020340,A,A,0.027260,A,A,0.033241,A,A,0,A,,,,,,,,,,,,,,
2025-01-09,74883.05,61011.52,50151.02,0.001997,A,A,0.008410,A,A,0.020343,A,A,0.027335,A,A,0.033414,A,A,0,A,,,,,,,,,,,,,,
2025-01-10,74730.46,61092.03,50183.30,-0.000480,A,A,0.005934,A,A,0.017538,A,A,0.024472,A,A,0.030759,A,A,0,A,,,,,,,,,,,,,,
2025-01-13,74167.99,60537.18,49733.65,-0.007923,A,A,-0.001858,A,A,0.009256,A,A,0.016039,A,A,0.022516,A,A,0,A,,,,,,,,,,,,,,
2025-01-14,74106.86,60292.29,49524.68,-0.008750,A,A,-0.002927,A,A,0.007867,A,A,0.014481,A,A,0.021236,A,A,0,A,,,,,,,,,,,,,,
2025-01-15,74048.31,60014.53,49326.00,-0.009443,A,A,-0.003999,A,A,0.006534,A,A,0.013005,A,A,0.019962,A,A,0,A,,,,,,,,,,,,,,
2025-01-16,74886.36,60646.85,49902.88,0.001950,A,A,0.006805,A,A,0.017248,A,A,0.023701,A,A,0.030894,A,A,0,A,,,,,,,,,,,,,,
2025-01-17,75687.28,60973.02,50184.25,0.012448,A,A,0.016976,A,A,0.027315,A,A,0.033775,A,A,0.041197,A,A,0,A,,,,,,,,,,,,,,
2025-01-20,76081.54,61175.34,50352.08,0.017315,A,A,0.021626,A,A,0.031899,A,A,0.038328,A,A,0.045884,A,A,0,A,,,,,,,,,,,,,,
2025-01-21,75718.20,61268.57,50388.77,0.011974,A,A,0.016254,A,A,0.026287,A,A,0.032660,A,A,0.040232,A,A,0,A,,,,,,,,,,,,,,
2025-01-22,76164.59,61843.18,50801.07,0.017199,A,A,0.021648,A,A,0.031509,A,A,0.038044,A,A,0.045703,A,A,0,A,,,,,,,,,,,,,,
2025-01-23,75922.09,62107.01,50982.53,0.013411,A,A,0.017977,A,A,0.027488,A,A,0.034102,A,A,0.041811,A,A,0,A,,,,,,,,,,,,,,
2025-01-24,75707.28,61907.22,50837.05,0.010051,A,A,0.014711,A,A,0.023903,A,A,0.030507,A,A,0.038302,A,A,0,A,,,,,,,,,,,,,,
2025-01-27,75551.06,62018.61,50909.81,0.007517,A,A,0.012163,A,A,0.021132,A,A,0.027730,A,A,0.035679,A,A,0,A,,,,,,,,,,,,,,
2025-01-28,75286.44,62472.79,51144.75,0.003643,A,A,0.008136,A,A,0.016917,A,A,0.023469,A,A,0.031563,A,A,0,A,,,,,,,,,,,,,,
2025-01-29,75769.15,62313.46,51095.91,0.009810,A,A,0.014008,A,A,0.022727,A,A,0.029327,A,A,0.037560,A,A,0,A,,,,,,,,,,,,,,
2025-01-30,75799.12,62104.31,50982.39,0.009976,A,A,0.013846,A,A,0.022427,A,A,0.028983,A,A,0.037319,A,A,0,A,,,,,,,,,,,,,,
2025-01-31,76104.86,62064.51,51018.38,0.013680,A,A,0.017278,A,A,0.025877,A,A,0.032321,A,A,0.040897,A,A,0,A,,,,,,,,,,,,,,
2025-02-03,75890.48,62018.51,50997.25,0.010599,A,A,0.013849,A,A,0.022350,A,A,0.028641,A,A,0.037416,A,A,0,A,,,,,,,,,,,,,,
2025-02-04,75538.77,61869.81,50841.56,0.005759,A,A,0.008635,A,A,0.017008,A,A,0.023203,A,A,0.032108,A,A,0,A,,,,,,,,,,,,,,
2025-02-05,75547.63,61940.95,50932.43,0.005815,A,A,0.008198,A,A,0.016499,A,A,0.022659,A,A,0.031724,A,A,0,A,,,,,,,,,,,,,,
2025-02-06,75415.51,62391.99,51264.88,0.004083,A,A,0.005984,A,A,0.014134,A,A,0.020221,A,A,0.029332,A,A,0,A,,,,,,,,,,,,,,
2025-02-07,75468.32,62385.19,51277.22,0.004729,A,A,0.006473,A,A,0.014241,A,A,0.020275,A,A,0.029436,A,A,0,A,,,,,,,,,,,,,,
2025-02-10,74724.99,62388.96,51163.91,-0.004944,A,A,-0.003575,A,A,0.003784,A,A,0.009761,A,A,0.018663,A,A,0,A,,,,,,,,,,,,,,
2025-02-11,74902.49,62539.71,51269.10,-0.002450,A,A,-0.001322,A,A,0.005681,A,A,0.011690,A,A,0.020401,A,A,0,A,,,,,,,,,,,,,,
2025-02-12,74834.33,62362.55,51117.30,-0.003180,A,A,-0.002093,A,A,0.004369,A,A,0.010249,A,A,0.018792,A,A,0,A,,,,,,,,,,,,,,
2025-02-13,74172.58,61639.95,50552.02,-0.011592,A,A,-0.010754,A,A,-0.004782,A,A,0.000928,A,A,0.009213,A,A,0,A,,,,,,,,,,,,,,
2025-02-14,74333.91,61940.05,50831.69,-0.009174,A,A,-0.008519,A,A,-0.002840,A,A,0.002715,A,A,0.010839,A,A,0,A,,,,,,,,,,,,,,
2025-02-17,74254.48,62218.65,51045.05,-0.009826,A,A,-0.009608,A,A,-0.004131,A,A,0.001258,A,A,0.009208,A,A,0,A,,,,,,,,,,,,,,
2025-02-18,74727.60,62105.80,51010.77,-0.003342,A,A,-0.003509,A,A,0.001974,A,A,0.007169,A,A,0.015111,A,A,0,A,,,,,,,,,,,,,,
2025-02-19,74934.53,61751.11,50786.13,-0.000431,A,A,-0.000924,A,A,0.004449,A,A,0.009467,A,A,0.017429,A,A,0,A,,,,,,,,,,,,,,
2025-02-20,74983.74,61684.63,50728.52,0.000442,A,A,-0.000460,A,A,0.004766,A,A,0.009641,A,A,0.017654,A,A,0,A,,,,,,,,,,,,,,
2025-02-21,74692.87,61879.54,50873.10,-0.003216,A,A,-0.004472,A,A,0.000568,A,A,0.005341,A,A,0.013322,A,A,0,A,,,,,,,,,,,,,,
2025-02-24,74285.01,62166.11,51016.00,-0.008643,A,A,-0.009940,A,A,-0.005102,A,A,-0.000476,A,A,0.007401,A,A,0,A,,,,,,,,,,,,,,
2025-02-25,74357.01,62373.22,51156.14,-0.007775,A,A,-0.008874,A,A,-0.004330,A,A,0.000135,A,A,0.007977,A,A,0,A,,,,,,,,,,,,,,
2025-02-26,74044.59,62963.27,51536.08,-0.011917,A,A,-0.012838,A,A,-0.008608,A,A,-0.004402,A,A,0.003337,A,A,0,A,,,,,,,,,,,,,,
2025-02-27,74291.69,62872.46,51527.06,-0.008657,A,A,-0.009424,A,A,-0.005434,A,A,-0.001431,A,A,0.006274,A,A,0,A,,,,,,,,,,,,,,
2025-02-28,74307.95,62758.35,51409.84,-0.008466,A,A,-0.009036,A,A,-0.005268,A,A,-0.001573,A,A,0.006044,A,A,0,A,,,,,,,,,,,,,,
2025-03-03,74572.10,63167.19,51681.25,-0.005024,A,A,-0.005422,A,A,-0.001832,A,A,0.001596,A,A,0.009127,A,A,0,A,,,,,,,,,,,,,,
2025-03-04,74286.23,63261.43,51746.88,-0.008861,A,A,-0.009017,A,A,-0.005789,A,A,-0.002579,A,A,0.004805,A,A,0,A,,,,,,,,,,,,,,
2025-03-05,73638.00,63751.38,52010.40,-0.017407,A,A,-0.017282,A,A,-0.014558,A,A,-0.011466,A,A,-0.004303,A,A,0,A,,,,,,,,,,,,,,
2025-03-06,73422.53,63327.94,51733.47,-0.020073,fuera,A,-0.019778,A,A,-0.017506,A,A,-0.014493,A,A,-0.007526,A,A,0,A,,,,,,,,,,,,,,
2025-03-07,72666.90,63234.58,51584.75,-0.029728,fuera,A,-0.029296,fuera,A,-0.027548,fuera,A,-0.024614,fuera,A,-0.017971,A,A,0,A,,,,,,,,,,,,,,
2025-03-10,72951.65,63391.73,51714.33,-0.025299,fuera,A,-0.025005,fuera,A,-0.023729,fuera,A,-0.020819,fuera,A,-0.014387,A,A,0,A,,,,,,,,,,,,,,
2025-03-11,72456.87,63854.97,51969.36,-0.031080,fuera,A,-0.031015,fuera,A,-0.030238,fuera,A,-0.027378,fuera,A,-0.021210,fuera,A,0,A,,,,,,,,,,,,,,
2025-03-12,72516.65,63885.86,51972.32,-0.029613,fuera,fuera,-0.029601,fuera,A,-0.029356,fuera,A,-0.026524,fuera,A,-0.020530,fuera,A,1,A,,,,,,,,,,,,,,
2025-03-13,72234.34,63663.71,51815.77,-0.032629,fuera,fuera,-0.032769,fuera,fuera,-0.033037,fuera,fuera,-0.030257,fuera,fuera,-0.024490,fuera,A,4,E,,,,,,,,,,,,,,
2025-03-14,72507.83,63770.14,51920.21,-0.028324,fuera,fuera,-0.028470,fuera,fuera,-0.029267,fuera,fuera,-0.026564,fuera,fuera,-0.020938,fuera,A,4,E,,,,,,,,,,,,,,
2025-03-17,72889.19,63661.29,51896.74,-0.022841,fuera,fuera,-0.022863,fuera,fuera,-0.023936,fuera,fuera,-0.021444,fuera,fuera,-0.015956,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-03-18,72881.80,63639.33,51907.53,-0.022583,fuera,fuera,-0.022437,fuera,fuera,-0.023862,fuera,fuera,-0.021521,fuera,fuera,-0.016226,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-03-19,72600.48,63631.87,51900.82,-0.025936,fuera,fuera,-0.025575,fuera,fuera,-0.027375,fuera,fuera,-0.025198,fuera,fuera,-0.020180,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-03-20,72897.06,63691.93,51969.04,-0.021376,fuera,fuera,-0.021071,fuera,fuera,-0.023024,fuera,fuera,-0.021155,fuera,fuera,-0.016363,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-03-21,73302.95,64056.02,52251.71,-0.015227,fuera,fuera,-0.015406,fuera,fuera,-0.017341,fuera,fuera,-0.015622,fuera,fuera,-0.011108,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-03-24,73555.51,64189.87,52355.33,-0.011088,fuera,fuera,-0.011913,fuera,fuera,-0.013782,fuera,fuera,-0.012188,fuera,fuera,-0.007895,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-03-25,73521.36,63814.39,52093.47,-0.010898,fuera,fuera,-0.012244,fuera,fuera,-0.014153,fuera,fuera,-0.012661,fuera,fuera,-0.008546,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-03-26,73275.63,63849.35,52127.58,-0.013352,fuera,fuera,-0.015362,fuera,fuera,-0.017384,fuera,fuera,-0.015995,fuera,fuera,-0.012041,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-03-27,72949.69,63698.92,51976.94,-0.016866,fuera,fuera,-0.019480,fuera,fuera,-0.021588,fuera,fuera,-0.020368,fuera,fuera,-0.016596,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-03-28,73509.85,63601.09,51943.08,-0.008665,fuera,fuera,-0.011789,fuera,fuera,-0.013994,fuera,fuera,-0.012892,fuera,fuera,-0.009254,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-03-31,73875.67,64105.93,52301.72,-0.003231,fuera,fuera,-0.006801,fuera,fuera,-0.009062,fuera,fuera,-0.008089,fuera,fuera,-0.004578,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-04-01,74160.60,64209.07,52357.04,0.000952,fuera,fuera,-0.003006,fuera,fuera,-0.005245,fuera,fuera,-0.004382,fuera,fuera,-0.001011,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-04-02,74215.41,64710.68,52726.73,0.002158,fuera,fuera,-0.002285,fuera,fuera,-0.004412,fuera,fuera,-0.003790,fuera,fuera,-0.000546,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-04-03,74537.23,64757.19,52769.63,0.006885,fuera,fuera,0.001962,fuera,fuera,-0.000023,fuera,fuera,0.000322,fuera,fuera,0.003535,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-04-04,73431.85,66143.08,53605.56,-0.007250,fuera,fuera,-0.012546,fuera,fuera,-0.014641,fuera,fuera,-0.014533,fuera,fuera,-0.011460,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-04-07,72887.10,67149.33,54053.21,-0.013725,fuera,fuera,-0.019366,fuera,fuera,-0.021623,fuera,fuera,-0.021650,fuera,fuera,-0.018799,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-04-08,71743.94,66727.64,53543.57,-0.028085,fuera,fuera,-0.034120,fuera,fuera,-0.036498,fuera,fuera,-0.036707,fuera,fuera,-0.034086,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-04-09,71584.22,66589.50,53459.05,-0.029090,fuera,fuera,-0.035601,fuera,fuera,-0.038104,fuera,fuera,-0.038511,fuera,fuera,-0.036078,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-04-10,73292.37,65372.54,52766.72,-0.005285,fuera,fuera,-0.012289,fuera,fuera,-0.014826,fuera,fuera,-0.015290,fuera,fuera,-0.013115,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-04-11,72602.14,65364.49,52748.04,-0.013801,fuera,fuera,-0.021268,fuera,fuera,-0.023714,fuera,fuera,-0.024269,fuera,fuera,-0.022400,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-04-14,72388.65,64446.06,52110.17,-0.016007,fuera,fuera,-0.023793,fuera,fuera,-0.026134,fuera,fuera,-0.026845,fuera,fuera,-0.025244,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-04-15,72808.77,64938.16,52564.90,-0.009669,fuera,fuera,-0.017871,fuera,fuera,-0.020110,fuera,fuera,-0.021034,fuera,fuera,-0.019579,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-04-16,73119.87,65157.37,52776.88,-0.004922,fuera,fuera,-0.013307,fuera,fuera,-0.015583,fuera,fuera,-0.016777,fuera,fuera,-0.015396,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-04-17,73069.39,65483.61,53015.93,-0.005277,fuera,fuera,-0.013444,fuera,fuera,-0.015897,fuera,fuera,-0.017326,fuera,fuera,-0.016040,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-04-21,73213.09,65212.45,52863.65,-0.002983,fuera,fuera,-0.010905,fuera,fuera,-0.013661,fuera,fuera,-0.015287,fuera,fuera,-0.014087,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-04-22,72352.65,65084.06,52711.48,-0.014133,fuera,fuera,-0.021834,fuera,fuera,-0.024774,fuera,fuera,-0.026649,fuera,fuera,-0.025507,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-04-23,72583.18,64921.81,52665.55,-0.010349,fuera,fuera,-0.017975,fuera,fuera,-0.021265,fuera,fuera,-0.023354,fuera,fuera,-0.022265,fuera,fuera,5,E,,,,,,,,,,,,,,
2025-04-24,72513.80,64975.89,52731.89,-0.010570,fuera,fuera,-0.018206,fuera,fuera,-0.021771,fuera,fuera,-0.023992,fuera,fuera,-0.023106,fuera,fuera,5,E,,,,,,,,,,,,,,
