cik,trans_date,trans_code,acquired_disposed,shares,price_per_share,value
1652044,2021-09-07,S,D,2028.0,2910.13,-5901743.640000001
1652044,2021-09-07,S,D,412.0,2911.51,-1199542.12
1652044,2021-09-07,S,D,307.0,2912.8,-894229.6000000001
1652044,2021-09-07,S,D,1116.0,2913.73,-3251722.68
1652044,2021-09-07,S,D,303.0,2914.44,-883075.3200000001
1652044,2021-09-07,S,D,100.0,2892.87,-289287.0
1652044,2021-09-07,S,D,300.0,2895.28,-868584.0000000001
1652044,2021-09-07,S,D,100.0,2897.35,-289735.0
1652044,2021-09-07,S,D,100.0,2900.05,-290005.0
1652044,2021-09-07,S,D,500.0,2901.55,-1450775.0
1652044,2021-09-07,S,D,700.0,2903.26,-2032282.0000000002
1652044,2021-09-07,S,D,500.0,2904.82,-1452410.0
1652044,2021-09-07,S,D,100.0,2891.15,-289115.0
1652044,2021-09-07,S,D,500.0,2876.12,-1438060.0
1652044,2021-09-07,S,D,200.0,2876.95,-575390.0
1652044,2021-09-07,S,D,300.0,2879.05,-863715.0
1652044,2021-09-07,S,D,500.0,2880.09,-1440045.0
1652044,2021-09-07,S,D,1616.0,2881.92,-4657182.72
1652044,2021-09-07,S,D,3112.0,2882.12,-8969157.44
1652044,2021-09-07,S,D,2093.0,2883.08,-6034286.4399999995
1652044,2021-09-07,S,D,1460.0,2884.24,-4210990.399999999
1652044,2021-09-07,S,D,1648.0,2885.21,-4754826.08
1652044,2021-09-07,S,D,655.0,2886.27,-1890506.85
1652044,2021-09-07,S,D,764.0,2887.3,-2205897.2
1652044,2021-09-07,S,D,841.0,2888.76,-2429447.16
1652044,2021-09-07,S,D,100.0,2874.04,-287404.0
1652044,2021-09-07,S,D,6.0,2908.49,-17450.94
1652044,2021-09-07,S,D,8.0,2907.44,-23259.52
1652044,2021-09-07,S,D,11.0,2910.27,-32012.97
1652044,2021-09-07,S,D,2.0,2911.28,-5822.56
1652044,2021-09-07,S,D,8.0,2912.53,-23300.24
1652044,2021-09-07,S,D,4.0,2913.7,-11654.8
1652044,2021-09-07,S,D,7.0,2914.46,-20401.22
1652044,2021-09-07,S,D,4.0,2876.72,-11506.88
1652044,2021-09-07,S,D,7.0,28778.56,-201449.92
1652044,2021-09-07,S,D,22.0,2880.37,-63368.14
1652044,2021-09-07,S,D,6.0,2881.96,-17291.760000000002
1652044,2021-09-07,S,D,12.0,2882.35,-34588.2
1652044,2021-09-07,S,D,22.0,2884.23,-63453.06
1652044,2021-09-07,S,D,5.0,2885.2,-14426.0
1652044,2021-09-07,S,D,17.0,2886.77,-49075.09
1652044,2021-09-07,S,D,2.0,2888.78,-5777.56
1652044,2021-09-07,S,D,4.0,2895.04,-11580.16
1652044,2021-09-07,S,D,4.0,2900.74,-11602.96
1652044,2021-09-07,S,D,3.0,2902.5,-8707.5
1652044,2021-09-07,S,D,4.0,2903.6,-11614.4
1652044,2021-09-07,S,D,21.0,2905.52,-61015.92
1652044,2021-09-07,S,D,21.0,2909.37,-61096.77
1800,2021-09-03,S,D,5350.0,129.0,-690150.0
1800,2021-09-03,S,D,1000.0,129.0,-129000.0
50863,2021-09-03,S,D,1418.0,53.41,-75735.37999999999
104169,2021-09-03,S,D,141726.0,148.46,-21040641.96
104169,2021-09-03,S,D,402657.0,149.25,-60096557.25
104169,2021-09-03,S,D,402657.0,149.25,-60096557.25
104169,2021-09-03,S,D,141726.0,148.46,-21040641.96
104169,2021-09-03,S,D,402657.0,149.25,-60096557.25
104169,2021-09-03,S,D,141726.0,148.46,-21040641.96
789019,2021-09-01,S,D,60000.0,303.08,-18184800.0
1800,2021-09-02,S,D,9500.0,127.5,-1211250.0
1045810,2021-09-01,S,D,12298.0,224.64,-2762622.7199999997
1045810,2021-09-01,S,D,7702.0,223.85,-1724092.7
1045810,2021-09-01,S,D,66897.0,224.47,-15016369.59
1045810,2021-09-01,S,D,86606.0,225.21,-19504537.26
1045810,2021-09-01,S,D,45097.0,226.12,-10197333.64
1045810,2021-09-01,S,D,1400.0,226.78,-317492.0
27419,2021-09-02,S,D,15764.0,245.73,-3873687.7199999997
27419,2021-09-02,S,D,9236.0,246.41,-2275842.76
1652044,2021-09-01,S,D,120.0,2931.89,-351826.8
1652044,2021-09-01,S,D,400.0,2934.02,-1173608.0
1652044,2021-09-01,S,D,316.0,2935.14,-927504.24
1652044,2021-09-01,S,D,149.0,2929.66,-436519.33999999997
1652044,2021-09-01,S,D,100.0,2928.4,-292840.0
1652044,2021-09-01,S,D,300.0,2926.85,-878055.0
1652044,2021-09-01,S,D,400.0,2924.98,-1169992.0
1652044,2021-09-01,S,D,500.0,2923.45,-1461725.0
1652044,2021-09-01,S,D,200.0,2920.47,-584094.0
1652044,2021-09-01,S,D,200.0,2914.35,-582870.0
1652044,2021-09-01,S,D,175.0,2900.0,-507500.0
1652044,2021-09-01,S,D,140.0,2931.03,-410344.2
1652044,2021-09-01,S,D,48.0,2913.0,-139824.0
1652044,2021-09-02,S,D,17.0,2918.99,-49622.829999999994
1744489,2021-08-31,S,D,10587.0,182.0,-1926834.0
104169,2021-09-02,S,D,6722.0,148.72,-999695.84
104169,2021-09-02,S,D,747933.0,148.45,-111030653.85
104169,2021-09-02,S,D,747933.0,148.45,-111030653.85
104169,2021-09-02,S,D,6722.0,148.72,-999695.84
104169,2021-09-02,S,D,747933.0,148.45,-111030653.85
104169,2021-09-02,S,D,6722.0,148.72,-999695.84
1403161,2021-09-01,S,D,11193.0,229.1,-2564316.3
1018724,2021-09-01,S,D,286.0,3500.0,-1001000.0
789019,2021-09-01,S,D,3800.0,304.74,-1158012.0
789019,2021-09-01,S,D,9877.0,301.94,-2982261.38
789019,2021-09-01,S,D,37181.0,303.02,-11266586.62
789019,2021-09-01,S,D,24715.0,304.0,-7513360.0
773840,2021-08-30,S,D,28571.0,231.97,-6627614.87
1065088,2021-08-30,S,D,2862.0,77.69,-222348.78
1800,2021-08-27,S,D,135925.0,125.48,-17055869.0
1403161,2021-08-31,S,D,9000.0,230.91,-2078190.0
21344,2021-08-27,S,D,10000.0,55.65,-556500.0
104169,2021-08-27,S,D,360312.0,146.62,-52828945.440000005
104169,2021-08-26,S,D,67669.0,147.77,-9999448.13
104169,2021-08-26,S,D,383639.0,147.39,-56544552.20999999
104169,2021-08-27,S,D,3201.0,147.33,-471603.33
104169,2021-08-26,S,D,383639.0,147.39,-56544552.20999999
104169,2021-08-27,S,D,3201.0,147.33,-471603.33
104169,2021-08-27,S,D,360312.0,146.62,-52828945.440000005
104169,2021-08-26,S,D,67669.0,147.77,-9999448.13
104169,2021-08-26,S,D,383639.0,147.39,-56544552.20999999
104169,2021-08-26,S,D,67669.0,147.77,-9999448.13
104169,2021-08-27,S,D,360312.0,146.62,-52828945.440000005
104169,2021-08-27,S,D,3201.0,147.33,-471603.33
104169,2021-08-26,S,D,9708.0,147.95,-1436298.5999999999
1065088,2021-08-25,S,D,19060.0,74.12,-1412727.2000000002
320193,2021-08-25,S,D,1820655.0,148.3,-270003136.5
320193,2021-08-25,S,D,475724.0,149.37,-71058893.88
320193,2021-08-25,S,D,90061.0,149.97,-13506448.17
1045810,2021-08-24,S,D,20000.0,218.38,-4367600.0
104169,2021-08-25,S,D,344508.0,149.14,-51379923.12
104169,2021-08-25,S,D,495995.0,148.72,-73764376.4
104169,2021-08-24,S,D,23335.0,150.13,-3503283.55
104169,2021-08-24,S,D,354641.0,149.23,-52923076.43
104169,2021-08-23,S,D,254700.0,150.93,-38441871.0
104169,2021-08-24,S,D,354641.0,149.23,-52923076.43
104169,2021-08-25,S,D,495995.0,148.72,-73764376.4
104169,2021-08-23,S,D,254700.0,150.93,-38441871.0
104169,2021-08-25,S,D,344508.0,149.14,-51379923.12
104169,2021-08-24,S,D,23335.0,150.13,-3503283.55
104169,2021-08-24,S,D,23335.0,150.13,-3503283.55
104169,2021-08-25,S,D,495995.0,148.72,-73764376.4
104169,2021-08-25,S,D,344508.0,149.14,-51379923.12
104169,2021-08-24,S,D,354641.0,149.23,-52923076.43
104169,2021-08-23,S,D,254700.0,150.93,-38441871.0
731766,2021-08-23,S,D,70000.0,426.3,-29841000.0
1045810,2021-08-20,S,D,10000.0,203.41,-2034100.0
1018724,2021-08-23,S,D,492.0,3211.9,-1580254.8
1018724,2021-08-23,S,D,105.0,3211.9,-337249.5
1652044,2021-08-20,S,D,300.0,2725.32,-817596.0
1652044,2021-08-20,S,D,186.0,2724.4,-506738.4
1652044,2021-08-20,S,D,400.0,2719.62,-1087848.0
1652044,2021-08-20,S,D,300.0,2717.1,-815130.0
1652044,2021-08-20,S,D,100.0,2714.65,-271465.0
1652044,2021-08-20,S,D,100.0,2712.98,-271298.0
1652044,2021-08-20,S,D,300.0,2706.83,-812049.0
1652044,2021-08-20,S,D,900.0,2729.26,-2456334.0
1652044,2021-08-20,S,D,700.0,2730.53,-1911371.0000000002
1652044,2021-08-20,S,D,500.0,2731.87,-1365935.0
1652044,2021-08-20,S,D,500.0,2732.91,-1366455.0
1652044,2021-08-20,S,D,400.0,2734.34,-1093736.0
1652044,2021-08-20,S,D,200.0,2735.59,-547118.0
1652044,2021-08-20,S,D,696.0,2736.54,-1904631.84
1652044,2021-08-20,S,D,891.0,2737.57,-2439174.87
1652044,2021-08-20,S,D,500.0,2739.24,-1369620.0
1652044,2021-08-20,S,D,800.0,2740.99,-2192792.0
1652044,2021-08-20,S,D,909.0,2742.26,-2492714.3400000003
1652044,2021-08-20,S,D,866.0,2743.42,-2375801.72
1652044,2021-08-20,S,D,900.0,2744.33,-2469897.0
1652044,2021-08-20,S,D,600.0,2745.35,-1647210.0
1652044,2021-08-20,S,D,400.0,2746.66,-1098664.0
1652044,2021-08-20,S,D,600.0,2747.89,-1648734.0
1652044,2021-08-20,S,D,593.0,2749.03,-1630174.79
1652044,2021-08-20,S,D,48.0,2749.85,-131992.8
1652044,2021-08-20,S,D,900.0,2728.25,-2455425.0
1652044,2021-08-20,S,D,300.0,2726.42,-817926.0
1652044,2021-08-20,S,D,300.0,2756.5,-826950.0
1652044,2021-08-20,S,D,900.0,2755.51,-2479959.0
1652044,2021-08-20,S,D,615.0,2754.31,-1693900.65
1652044,2021-08-20,S,D,200.0,2753.09,-550618.0
1652044,2021-08-20,S,D,700.0,2750.73,-1925511.0
1652044,2021-08-20,S,D,400.0,2749.68,-1099872.0
1652044,2021-08-20,S,D,100.0,2744.57,-274457.0
1652044,2021-08-20,S,D,200.0,2742.63,-548526.0
1652044,2021-08-20,S,D,230.0,2739.09,-629990.7000000001
1652044,2021-08-20,S,D,300.0,2730.95,-819285.0
1652044,2021-08-20,S,D,400.0,2740.2,-1096080.0
1652044,2021-08-20,S,D,546.0,2770.36,-1512616.56
1652044,2021-08-20,S,D,1350.0,2769.84,-3739284.0
1652044,2021-08-20,S,D,1000.0,2768.6,-2768600.0
1652044,2021-08-20,S,D,807.0,2767.65,-2233493.5500000003
1652044,2021-08-20,S,D,408.0,2766.4,-1128691.2
1652044,2021-08-20,S,D,600.0,2765.64,-1659384.0
1652044,2021-08-20,S,D,800.0,2764.07,-2211256.0
1652044,2021-08-20,S,D,765.0,2763.26,-2113893.9000000004
1652044,2021-08-20,S,D,1000.0,2757.54,-2757540.0
1652044,2021-08-20,S,D,600.0,2758.78,-1655268.0000000002
1652044,2021-08-20,S,D,400.0,2759.56,-1103824.0
1652044,2021-08-20,S,D,500.0,2760.84,-1380420.0
1652044,2021-08-20,S,D,768.0,2761.88,-2121123.84
1065088,2021-08-19,S,D,40000.0,73.15,-2926000.0
1652044,2021-08-19,S,D,400.0,2723.83,-1089532.0
1652044,2021-08-19,S,D,200.0,2724.74,-544948.0
1652044,2021-08-19,S,D,300.0,2725.93,-817779.0
1652044,2021-08-19,S,D,100.0,2727.07,-272707.0
1652044,2021-08-19,S,D,100.0,2728.36,-272836.0
1652044,2021-08-19,S,D,500.0,2730.3,-1365150.0
1652044,2021-08-19,S,D,500.0,2731.46,-1365730.0
1652044,2021-08-19,S,D,100.0,2732.13,-273213.0
1652044,2021-08-19,S,D,400.0,2733.46,-1093384.0
1652044,2021-08-19,S,D,800.0,2734.94,-2187952.0
1652044,2021-08-19,S,D,427.0,2735.77,-1168173.79
1652044,2021-08-19,S,D,800.0,2738.07,-2190456.0
1652044,2021-08-19,S,D,900.0,2739.39,-2465451.0
1652044,2021-08-19,S,D,1187.0,2740.53,-3253009.1100000003
1652044,2021-08-19,S,D,800.0,2742.27,-2193816.0
1652044,2021-08-19,S,D,500.0,2743.29,-1371645.0
1652044,2021-08-19,S,D,1400.0,2744.21,-3841894.0
1652044,2021-08-19,S,D,542.0,2715.76,-1471941.9200000002
1652044,2021-08-19,S,D,800.0,2712.33,-2169864.0
1652044,2021-08-19,S,D,300.0,2745.3,-823590.0
1652044,2021-08-19,S,D,133.0,2746.3,-365257.9
1652044,2021-08-19,S,D,700.0,2747.42,-1923194.0
1652044,2021-08-19,S,D,100.0,2710.17,-271017.0
1652044,2021-08-19,S,D,400.0,2719.05,-1087620.0
1652044,2021-08-19,S,D,300.0,2716.56,-814968.0
1652044,2021-08-19,S,D,800.0,2721.42,-2177136.0
1652044,2021-08-19,S,D,400.0,2722.4,-1088960.0
1652044,2021-08-19,S,D,400.0,2706.01,-1082404.0
1652044,2021-08-19,S,D,300.0,2707.02,-812106.0
1652044,2021-08-19,S,D,447.0,2707.96,-1210458.12
1652044,2021-08-19,S,D,500.0,2709.31,-1354655.0
1652044,2021-08-19,S,D,200.0,2710.37,-542074.0
1652044,2021-08-19,S,D,300.0,2711.82,-813546.0
1652044,2021-08-19,S,D,622.0,2712.54,-1687199.88
1652044,2021-08-19,S,D,797.0,2714.28,-2163281.16
1652044,2021-08-19,S,D,928.0,2715.35,-2519844.8
1652044,2021-08-19,S,D,343.0,2715.36,-931368.4800000001
1652044,2021-08-19,S,D,804.0,2717.41,-2184797.6399999997
1652044,2021-08-19,S,D,900.0,2719.14,-2447226.0
1652044,2021-08-19,S,D,1000.0,2719.97,-2719970.0
1652044,2021-08-19,S,D,519.0,2720.95,-1412173.0499999998
1652044,2021-08-19,S,D,600.0,2722.21,-1633326.0
1652044,2021-08-19,S,D,429.0,2723.29,-1168291.41
1652044,2021-08-19,S,D,600.0,2724.18,-1634508.0
1652044,2021-08-19,S,D,500.0,2725.93,-1362965.0
1652044,2021-08-19,S,D,500.0,2704.44,-1352220.0
1652044,2021-08-19,S,D,500.0,2703.34,-1351670.0
1652044,2021-08-19,S,D,600.0,2702.35,-1621410.0
1652044,2021-08-19,S,D,100.0,2700.2,-270020.0
1652044,2021-08-19,S,D,200.0,2698.82,-539764.0
1652044,2021-08-19,S,D,300.0,2697.9,-809370.0
1652044,2021-08-19,S,D,300.0,2696.37,-808911.0
1652044,2021-08-19,S,D,300.0,2695.44,-808632.0
1652044,2021-08-19,S,D,100.0,2693.27,-269327.0
1652044,2021-08-19,S,D,300.0,2692.47,-807740.9999999999
1652044,2021-08-19,S,D,500.0,2691.4,-1345700.0
104169,2021-08-19,S,D,24377.0,149.17,-3636317.09
104169,2021-08-18,S,D,8000.0,150.63,-1205040.0
104169,2021-08-18,S,D,97853.0,149.57,-14635873.209999999
104169,2021-08-18,S,D,358563.0,150.35,-53909947.05
104169,2021-08-18,S,D,152699.0,151.7,-23164438.299999997
104169,2021-08-19,S,D,110963.0,150.36,-16684396.680000002
104169,2021-08-19,S,D,79463.0,148.91,-11832835.33
104169,2021-08-19,S,D,388433.0,149.88,-58218338.04
104169,2021-08-18,S,D,28026.0,152.16,-4264436.16
104169,2021-08-18,S,D,358563.0,150.35,-53909947.05
104169,2021-08-18,S,D,152699.0,151.7,-23164438.299999997
104169,2021-08-18,S,D,97853.0,149.57,-14635873.209999999
104169,2021-08-19,S,D,110963.0,150.36,-16684396.680000002
104169,2021-08-19,S,D,388433.0,149.88,-58218338.04
104169,2021-08-19,S,D,79463.0,148.91,-11832835.33
104169,2021-08-18,S,D,28026.0,152.16,-4264436.16
104169,2021-08-19,S,D,79463.0,148.91,-11832835.33
104169,2021-08-18,S,D,28026.0,152.16,-4264436.16
104169,2021-08-18,S,D,97853.0,149.57,-14635873.209999999
104169,2021-08-18,S,D,358563.0,150.35,-53909947.05
104169,2021-08-18,S,D,152699.0,151.7,-23164438.299999997
104169,2021-08-19,S,D,388433.0,149.88,-58218338.04
104169,2021-08-19,S,D,110963.0,150.36,-16684396.680000002
1018724,2021-08-18,S,D,139.0,3241.99,-450636.61
1090727,2021-08-19,S,D,6600.0,193.22,-1275252.0
27419,2021-08-19,S,D,2410.0,249.22,-600620.2
27419,2021-08-19,S,D,17188.0,246.57,-4238045.16
27419,2021-08-19,S,D,19314.0,245.62,-4743904.68
27419,2021-08-19,S,D,19947.0,248.52,-4957228.44
27419,2021-08-19,S,D,21923.0,247.68,-5429888.640000001
1652044,2021-08-18,S,D,200.0,2761.9,-552380.0
1652044,2021-08-18,S,D,19.0,2729.08,-51852.52
1652044,2021-08-18,S,D,500.0,2730.68,-1365340.0
1652044,2021-08-18,S,D,200.0,2732.02,-546404.0
1652044,2021-08-18,S,D,100.0,2733.79,-273379.0
1652044,2021-08-18,S,D,400.0,2735.27,-1094108.0
1652044,2021-08-18,S,D,200.0,2737.02,-547404.0
1652044,2021-08-18,S,D,300.0,2739.68,-821904.0
1652044,2021-08-18,S,D,200.0,2741.03,-548206.0
1652044,2021-08-18,S,D,600.0,2742.45,-1645470.0
1652044,2021-08-18,S,D,300.0,2743.89,-823167.0
1652044,2021-08-18,S,D,100.0,2745.2,-274520.0
1652044,2021-08-18,S,D,400.0,2746.68,-1098672.0
1652044,2021-08-18,S,D,800.0,2748.06,-2198448.0
1652044,2021-08-18,S,D,470.0,2749.28,-1292161.6
1652044,2021-08-18,S,D,500.0,2750.2,-1375100.0
1652044,2021-08-18,S,D,500.0,2752.58,-1376290.0
1652044,2021-08-18,S,D,700.0,2753.87,-1927709.0
1652044,2021-08-18,S,D,1000.0,2755.15,-2755150.0
1652044,2021-08-18,S,D,800.0,2760.35,-2208280.0
1652044,2021-08-18,S,D,1300.0,2759.36,-3587168.0
1652044,2021-08-18,S,D,2000.0,2756.16,-5512320.0
1652044,2021-08-18,S,D,1000.0,2757.5,-2757500.0
1652044,2021-08-18,S,D,1300.0,2758.3,-3585790.0000000005
1800,2021-08-17,S,D,8000.0,125.0,-1000000.0
1800,2021-08-17,S,D,14500.0,125.0,-1812500.0
1652044,2021-08-18,S,D,300.0,2715.53,-814659.0000000001
1652044,2021-08-18,S,D,200.0,2716.49,-543298.0
1652044,2021-08-18,S,D,100.0,2717.29,-271729.0
1652044,2021-08-18,S,D,200.0,2719.74,-543948.0
1652044,2021-08-18,S,D,49.0,2721.36,-133346.64
1652044,2021-08-18,S,D,400.0,2724.04,-1089616.0
1652044,2021-08-18,S,D,600.0,2725.38,-1635228.0
1652044,2021-08-18,S,D,700.0,2726.78,-1908746.0000000002
1652044,2021-08-18,S,D,500.0,2728.15,-1364075.0
1652044,2021-08-18,S,D,700.0,2729.26,-1910482.0000000002
1652044,2021-08-18,S,D,300.0,2710.95,-813285.0
1652044,2021-08-18,S,D,304.0,2731.72,-830442.8799999999
1652044,2021-08-18,S,D,1600.0,2733.26,-4373216.0
1652044,2021-08-18,S,D,1601.0,2734.31,-4377630.31
1652044,2021-08-18,S,D,2045.0,2735.33,-5593749.85
1652044,2021-08-18,S,D,1495.0,2736.33,-4090813.35
1652044,2021-08-18,S,D,700.0,2737.51,-1916257.0000000002
1652044,2021-08-18,S,D,300.0,2738.74,-821621.9999999999
1652044,2021-08-18,S,D,100.0,2741.93,-274193.0
1652044,2021-08-18,S,D,95.0,2707.95,-257255.24999999997
1652044,2021-08-18,S,D,200.0,2709.1,-541820.0
1652044,2021-08-18,S,D,300.0,2713.19,-813957.0
1652044,2021-08-18,S,D,1100.0,2730.67,-3003737.0
1065088,2021-08-17,S,D,2098.0,73.96,-155168.08
1652044,2021-08-18,S,D,200.0,2760.1,-552020.0
1652044,2021-08-18,S,D,300.0,2759.12,-827736.0
1652044,2021-08-18,S,D,400.0,2757.75,-1103100.0
1652044,2021-08-18,S,D,400.0,2756.21,-1102484.0
1652044,2021-08-18,S,D,300.0,2755.36,-826608.0
1652044,2021-08-18,S,D,100.0,2753.3,-275330.0
1652044,2021-08-18,S,D,100.0,2749.24,-274924.0
1652044,2021-08-18,S,D,200.0,2748.18,-549636.0
1652044,2021-08-18,S,D,100.0,2747.06,-274706.0
1652044,2021-08-18,S,D,100.0,2745.2,-274520.0
1652044,2021-08-18,S,D,100.0,2743.7,-274370.0
1652044,2021-08-18,S,D,125.0,2730.19,-341273.75
1652044,2021-08-18,S,D,175.0,2730.0,-477750.0
1652044,2021-08-18,S,D,100.0,2760.96,-276096.0
1652044,2021-08-18,S,D,200.0,2739.65,-547930.0
1652044,2021-08-18,S,D,100.0,2742.6,-274260.0
1090727,2021-08-17,S,D,8224.23,195.52,-1608001.4496
1065088,2021-08-16,S,D,12616.0,74.87,-944559.92
1018724,2021-08-16,S,D,1356.0,3283.0,-4451748.0
1018724,2021-08-16,S,D,848.0,3283.0,-2783984.0
1018724,2021-08-16,S,D,784.0,3283.0,-2573872.0
1018724,2021-08-16,S,D,954.0,3283.0,-3131982.0
1018724,2021-08-16,S,D,910.0,3283.0,-2987530.0
1018724,2021-08-16,S,D,222.0,3283.0,-728826.0
1065088,2021-08-13,S,D,14584.0,73.49,-1071778.16
78003,2021-08-13,S,D,1660.0,48.3,-80178.0
78003,2021-08-13,S,D,1.0,48.29,-48.29
1744489,2021-08-13,S,D,4000.0,186.0,-744000.0
1744489,2021-08-13,S,D,4000.0,187.15,-748600.0
21344,2021-08-10,S,D,6625.0,57.08,-378155.0
773840,2021-08-10,S,D,10759.0,231.28,-2488341.52
1652044,2021-08-11,S,D,1746.0,2730.18,-4766894.279999999
1652044,2021-08-11,S,D,1704.0,2729.24,-4650624.96
1652044,2021-08-11,S,D,1295.0,2732.81,-3538988.9499999997
1652044,2021-08-11,S,D,1000.0,2733.79,-2733790.0
1652044,2021-08-11,S,D,900.0,2734.89,-2461401.0
1652044,2021-08-11,S,D,594.0,2735.96,-1625160.24
1652044,2021-08-11,S,D,700.0,2737.29,-1916103.0
1652044,2021-08-11,S,D,300.0,2738.14,-821442.0
1652044,2021-08-11,S,D,200.0,2739.6,-547920.0
1652044,2021-08-11,S,D,300.0,2740.71,-822213.0
1652044,2021-08-11,S,D,500.0,2742.21,-1371105.0
1652044,2021-08-11,S,D,200.0,2743.29,-548658.0
1652044,2021-08-11,S,D,300.0,2744.56,-823368.0
1652044,2021-08-11,S,D,200.0,2747.01,-549402.0
1652044,2021-08-11,S,D,300.0,2748.2,-824460.0
1652044,2021-08-11,S,D,100.0,2749.05,-274905.0
1652044,2021-08-11,S,D,100.0,2752.93,-275293.0
1652044,2021-08-11,S,D,39.0,2725.52,-106295.28
1652044,2021-08-11,S,D,800.0,2726.96,-2181568.0
1652044,2021-08-11,S,D,1311.0,2728.28,-3576775.08
1652044,2021-08-11,S,D,1300.0,2731.33,-3550729.0
1652044,2021-08-11,S,D,600.0,2767.97,-1660781.9999999998
1652044,2021-08-11,S,D,1183.0,2752.91,-3256692.53
1652044,2021-08-11,S,D,300.0,2766.83,-830049.0
1652044,2021-08-11,S,D,300.0,2764.28,-829284.0000000001
1652044,2021-08-11,S,D,100.0,2762.14,-276214.0
1652044,2021-08-11,S,D,100.0,2760.6,-276060.0
1652044,2021-08-11,S,D,762.0,2758.91,-2102289.42
1652044,2021-08-11,S,D,1001.0,2757.47,-2760227.4699999997
1652044,2021-08-11,S,D,1582.0,2756.27,-4360419.14
1652044,2021-08-11,S,D,1807.0,2755.51,-4979206.57
1652044,2021-08-11,S,D,600.0,2759.67,-1655802.0
1652044,2021-08-11,S,D,1848.0,2754.38,-5090094.24
1652044,2021-08-11,S,D,200.0,2774.97,-554994.0
1652044,2021-08-11,S,D,200.0,2773.36,-554672.0
1652044,2021-08-11,S,D,200.0,2771.67,-554334.0
1652044,2021-08-11,S,D,300.0,2770.67,-831201.0
1652044,2021-08-11,S,D,1100.0,2751.85,-3027035.0
1652044,2021-08-11,S,D,406.0,2750.99,-1116901.94
1652044,2021-08-11,S,D,300.0,2749.6,-824880.0
1652044,2021-08-11,S,D,700.0,2748.35,-1923845.0
1652044,2021-08-11,S,D,300.0,2769.36,-830808.0
1652044,2021-08-10,S,D,500.0,2751.11,-1375555.0
1652044,2021-08-10,S,D,200.0,2749.7,-549940.0
1652044,2021-08-10,S,D,300.0,2754.13,-826239.0
1652044,2021-08-10,S,D,400.0,2755.36,-1102144.0
1652044,2021-08-10,S,D,300.0,2756.55,-826965.0
1652044,2021-08-10,S,D,1100.0,2757.84,-3033624.0
1652044,2021-08-10,S,D,1059.0,2759.14,-2921929.26
1652044,2021-08-10,S,D,930.0,2760.26,-2567041.8000000003
1652044,2021-08-10,S,D,489.0,2761.0,-1350129.0
1652044,2021-08-10,S,D,1656.0,2762.18,-4574170.08
1652044,2021-08-10,S,D,1255.0,2763.29,-3467928.95
1652044,2021-08-10,S,D,1400.0,2764.45,-3870229.9999999995
1652044,2021-08-10,S,D,1200.0,2765.47,-3318563.9999999995
1652044,2021-08-10,S,D,500.0,2766.4,-1383200.0
1652044,2021-08-10,S,D,800.0,2767.53,-2214024.0
1652044,2021-08-10,S,D,200.0,2768.11,-553622.0
1652044,2021-08-10,S,D,200.0,2747.96,-549592.0
1652044,2021-08-10,S,D,100.0,2746.28,-274628.0
1652044,2021-08-10,S,D,1300.0,2752.33,-3578029.0
21344,2021-08-09,S,D,12089.0,56.62,-684479.1799999999
1652044,2021-08-10,S,D,700.0,2730.26,-1911182.0000000002
1652044,2021-08-10,S,D,100.0,2727.71,-272771.0
1652044,2021-08-10,S,D,900.0,2732.68,-2459412.0
1652044,2021-08-10,S,D,900.0,2733.71,-2460339.0
1652044,2021-08-10,S,D,1297.0,2734.9,-3547165.3000000003
1652044,2021-08-10,S,D,796.0,2736.14,-2177967.44
1652044,2021-08-10,S,D,500.0,2737.05,-1368525.0
1652044,2021-08-10,S,D,977.0,2738.36,-2675377.72
1652044,2021-08-10,S,D,500.0,2739.54,-1369770.0
1652044,2021-08-10,S,D,500.0,2740.19,-1370095.0
1652044,2021-08-10,S,D,600.0,2741.74,-1645043.9999999998
1652044,2021-08-10,S,D,700.0,2743.03,-1920121.0000000002
1652044,2021-08-10,S,D,900.0,2743.88,-2469492.0
1652044,2021-08-10,S,D,1302.0,2745.09,-3574107.18
1652044,2021-08-10,S,D,199.0,2746.34,-546521.66
1652044,2021-08-10,S,D,500.0,2747.07,-1373535.0
1652044,2021-08-10,S,D,500.0,2748.03,-1374015.0
1652044,2021-08-10,S,D,300.0,2749.13,-824739.0
1652044,2021-08-10,S,D,200.0,2750.63,-550126.0
1652044,2021-08-10,S,D,500.0,2752.72,-1376360.0
1652044,2021-08-10,S,D,1018.0,2731.53,-2780697.54
829224,2021-08-06,S,D,148619.0,119.0,-17685661.0
1652044,2021-08-09,S,D,35.0,2716.75,-95086.25
1652044,2021-08-09,S,D,6.0,2718.01,-16308.060000000001
1652044,2021-08-09,S,D,22.0,2719.58,-59830.759999999995
1652044,2021-08-09,S,D,10.0,2721.31,-27213.1
1652044,2021-08-09,S,D,12.0,2723.3,-32679.600000000002
1652044,2021-08-09,S,D,11.0,2724.38,-29968.18
1652044,2021-08-09,S,D,7.0,2732.3,-19126.100000000002
1652044,2021-08-09,S,D,8.0,2740.65,-21925.2
1652044,2021-08-09,S,D,8.0,2743.03,-21944.24
1652044,2021-08-09,S,D,4.0,2736.46,-10945.84
1652044,2021-08-09,S,D,3.0,2737.63,-8212.89
1652044,2021-08-09,S,D,2.0,2738.69,-5477.38
