date,Sigma-6,Delta-12,IPSA Total Return,Gamma-6,Conjunto AlphaData,Oro
2021-09-07,102.84592110322332,98.77750600416225,105.8455264364303,103.02473229983961,101.74417794704523,102.17840017023596
2021-09-08,102.0552481513016,97.18428167524297,104.53612087408315,104.02176374568116,101.64256315159803,103.24806180131264
2021-09-09,102.19493466376936,98.63266344644586,105.23093673594131,104.86631314442369,102.59092304473278,104.58947009059371
2021-09-10,102.53911701826436,99.52204171645754,106.5861858190709,105.04805281932722,103.03291156736351,104.91796233300482
2021-09-13,102.6992753889739,98.56540180784424,105.0893471118582,104.05039627181519,102.49458938162815,104.57058694283236
2021-09-14,102.16557554159738,98.53716263678048,105.28298823349633,103.7096281007294,102.33228435642344,104.82081512265854
2021-09-15,102.37638298422952,98.89208780615238,105.86606051344744,104.39187814903062,102.44349218690984,104.00774171920028
2021-09-16,102.4537926973374,98.61058201798106,106.62128476466994,103.54485097324755,101.42057036706632,100.92217069768766
2021-09-20,99.12088342470604,94.94686648361396,102.4640892420538,100.951774153418,99.35349030784805,102.33970859937696
2021-09-21,99.13542583588747,95.31140887296029,102.84778996026895,101.80659346952875,99.96474078720473,103.56947009723696
2021-09-22,100.72189943331216,97.31717985257616,104.67675542481662,102.79998374479055,100.92282559269452,102.75448039889733
2021-09-23,101.0898384534047,97.62139827533605,105.337188646088,104.00199338368827,101.15132578592926,101.79455748935622
2021-09-24,100.17946424587684,97.25812565175453,104.51343788202934,102.4404496872413,100.36146451778825,101.44772369641035
2021-09-27,100.7563862929181,97.72845391681547,103.90505615831296,102.1265792491974,100.84088359769868,102.62494823868529
2021-09-28,100.16930163127024,97.65791601596707,103.22767038508556,98.88492301179176,99.6438558812334,101.66364710350172
2021-09-29,100.28626775352336,98.26279895046679,103.51084963325184,99.77994893176918,100.23938228985408,102.4338776836848
2021-09-30,101.2392251602712,98.80533925542919,104.1648361094132,99.89573887381643,101.31211543818648,105.13206133798688
2021-10-01,100.0521952572316,97.34478109316201,103.30837408312958,101.33464184326743,101.09224832181184,105.49185984913939
2021-10-04,98.318170311931,95.66471024603214,101.30033236552566,98.36950214072155,99.35882508082224,105.00565078007489
2021-10-05,97.311788265563,96.71411624057694,100.90540953545232,100.5119949453286,99.88807307124053,104.87614317171199
2021-10-06,95.56173336383188,94.63498753543666,98.66624006723718,101.55249442648571,99.41694936004022,105.85516133242506
2021-10-07,95.37827301724468,95.76031680226848,98.6036827628362,102.73670140235537,99.87682543687848,105.51087123680206
2021-10-08,96.31596254770736,97.51953498053865,98.98427949266504,102.78528862279065,100.56175004995234,105.45712501687098
2021-10-12,93.81358306671616,96.29814292875423,97.9695140586797,102.24138635436537,99.94339189423101,107.36104583209405
2021-10-13,91.11936040233654,94.59137300372466,95.66229561430318,102.33470176275463,99.26954544759731,109.0797031162126
2021-10-14,89.87687813465203,94.11034967894183,95.42328850855746,103.11373861636324,98.84762949693733,108.31061641430351
2021-10-15,90.80535071698483,93.32570104446222,95.08184978606356,105.92056435937278,99.5160293703153,108.0017869927673
2021-10-18,91.42686570559631,93.58209293055027,95.71601849022004,106.45156119301569,99.73408426341338,107.42984019476128
2021-10-19,91.00102622465012,92.63683757284069,95.38580187958436,106.52301955612694,99.27936040667772,106.91515567551637
2021-10-20,91.82925165671324,92.43691918006961,96.40247746026894,105.20313311732362,99.11911791548866,106.99173756154512
2021-10-21,93.67197534223594,94.8006365646133,96.78235788508556,106.2111174541973,100.5317342420165,107.36578018450082
2021-10-22,94.38257743610885,94.27789138302288,97.52134588936433,106.22577760780702,100.86304983414293,108.54387424000684
2021-10-25,96.65469781406038,95.14169642062791,99.70846386002444,106.27204206827996,101.77402850152347,108.99788819145648
2021-10-26,97.21750791845292,96.10989677126264,101.378887148533,107.1998963278041,101.94564505831475,107.11909949721094
2021-10-27,94.51119884990598,92.82635124320392,98.26892955378972,107.53047259006543,100.45791739228986,106.90007679931905
2021-10-28,94.49581773346766,92.8432868529876,97.8052414425428,108.77181588455726,100.81384698201839,107.06901671520366
2021-10-29,94.24110969374146,93.19076581250624,97.70877903422983,110.04657900632245,100.9593772405407,106.22627620732712
2021-11-02,94.71814103395482,95.41337793428637,100.45461491442542,110.65600499958386,102.10003124145662,107.36743861424372
2021-11-03,96.24809290765324,96.38949436298385,102.90748204462103,110.83406046959803,102.64312114666039,106.64407293611362
2021-11-04,97.69972640299405,98.28118873457792,106.82017878973107,112.07821084618175,104.10875481926622,107.81893785336027
2021-11-05,96.653338296864,98.31947066203674,104.77608305317848,112.04144128657423,104.18337099359594,109.30429240628426
2021-11-08,94.98123157568855,98.27659428545464,104.18250496638142,112.91936187172543,103.94331995419566,109.38018431305323
2021-11-09,97.386499036396,98.39459608444221,106.74186277506116,111.27068905119292,104.11969314097016,108.86825357787377
2021-11-10,97.44997481292867,98.21978964950736,107.18406173594131,108.46869860496693,103.40740758016034,108.70290429080286
2021-11-11,98.52718297636753,99.01630940961307,107.90848487163817,109.77814081044465,104.40516872889017,109.51603164341445
2021-11-12,97.689738480988,97.81225937668647,107.110759856357,109.81664507328404,103.8652251172942,109.52283678060806
2021-11-15,96.36650962184687,96.71282034835556,104.63926879584352,110.81332559372335,103.62503662779525,110.29462093502713
2021-11-16,94.89909582501528,96.38099303454787,102.78499388753058,110.74890426878696,102.85792662241965,109.16056617382202
2021-11-17,94.70853944363652,96.97983221902028,102.50754507946212,110.92148666612201,103.70217839024565,112.07934126210696
2021-11-18,94.36924896086532,96.71346142787283,102.23248395476772,114.76590194596746,104.91148756023938,114.14404479650545
2021-11-19,95.22752498549023,96.83011019762904,104.06670232273838,114.23082269671086,104.94555876537429,113.70354984378638
2021-11-22,99.78143125816658,99.314488431691,114.15299319987776,114.57808390671455,106.16319743016872,110.52804352201052
2021-11-23,99.42963398952558,99.12517545608154,112.16524679095356,113.94192992482422,105.15270011232873,107.50159076687828
2021-11-24,99.16829059486712,99.3813775822639,110.53159382640588,114.70620678804956,105.34423057131134,107.57247553189127
2021-11-25,98.71476190819456,99.54072018591845,109.87903996026895,114.70620678804956,105.26592205132798,107.57247553189127
2021-11-26,98.1262007154326,99.26448789133377,109.33918474938876,111.17698494476883,104.33769429850966,108.05085471487443
2021-11-29,96.267920108277,98.87809902059227,107.5799396393643,114.64940669215193,104.92574636533489,109.7089440398955
2021-11-30,96.86106888476436,98.08949631798527,105.8390796913203,113.49125753910303,104.77743898498568,110.43303977697884
2021-12-01,95.3988177341854,98.32760544142997,103.44518834046454,110.09273140773013,103.267051221892,108.77139528345445
2021-12-02,95.7100738065081,98.00852473103589,104.3632525977995,114.19939505975007,104.42365454678936,109.65589233596987
2021-12-03,96.3102769543201,97.75927576952124,104.32743734718824,111.64765772325579,104.10712549467655,110.40072298552197
2021-12-06,95.86794195807734,97.60767593208887,104.31358878361858,110.2856580441391,103.04908850388512,107.94042460348557
2021-12-07,96.6219543965394,98.3566600749259,104.94226581601468,116.92611801537322,105.86136561317055,111.63230885782691
2021-12-09,97.31475488021655,98.0335148821241,105.50671416564792,114.5734917743491,105.05710715452655,110.1047943801902
2021-12-10,97.50472949455624,98.0505899368467,105.19464394865528,113.338925669573,104.49908958646542,108.7177243907915
2021-12-13,95.59514512594215,97.1312566369108,102.7002311277506,111.54447639112121,103.73799334853614,110.46727976274883
2021-12-14,93.24698644929548,95.57457392598323,99.79465922982888,112.12184982507816,102.74748521403282,110.15932520818943
2021-12-15,95.07579001503214,96.11217593316763,101.9875076405868,113.87950469803387,103.94171268696665,110.79348251892617
2021-12-16,97.01670393352548,97.4601304884414,104.87517191320296,114.31198433546678,105.4915148925054,113.17603067086193
2021-12-17,97.29705617681236,96.29160815303759,104.0499885391198,110.94786838223702,104.28057247658887,112.34020566668656
2021-12-20,94.56085774453412,93.15071385532568,97.61470430929096,109.2556156188599,102.09071784865334,111.41036173612427
2021-12-21,94.63265499095591,94.9285488064808,98.90954500305624,115.83300048781355,104.98830784974473,115.142777596635
2021-12-22,94.15472407259988,95.49250208226697,98.41815976466992,116.83114689481711,105.5061938479774,116.26486493097222
2021-12-23,95.11137046270416,97.10742356667157,101.27669430012224,115.84094421265542,105.6812908441856,115.05774566165483
2021-12-24,95.51647195545216,98.22536439672199,102.64865716687042,115.84094421265542,106.08938444580767,115.05774566165483
2021-12-27,94.91239821499876,98.37710862802946,102.23797562652813,118.718542972102,106.83692252607304,115.92711699290479
2021-12-28,94.95782743809409,98.40730929931492,101.93903766809292,116.92508998947542,106.07458376437529,114.37249558024074
2021-12-29,94.76134037235472,97.45541144986889,101.50615067237165,116.224798726908,105.54074148757238,114.09898849267947
2021-12-30,95.22224638958257,97.87028355433118,102.87047295232274,114.59887704931504,105.39503063179778,114.07422652853509
2022-01-03,95.75887931988292,99.43239200134173,102.70190250611246,117.87915422280035,106.56259592125855,113.40020578758761
2022-01-04,96.75269293473704,99.23104164900619,102.54240525672374,115.86067560333622,106.51187471534271,114.23397073483616
2022-01-05,97.6694929832164,99.37943306009183,103.0906173594132,113.0375792611608,105.93732560538639,113.28542458583605
2022-01-06,98.8294094179861,99.61149516430172,103.82697891198043,110.23558199918159,105.09274141169476,110.75801499437186
2022-01-07,98.25687145382444,99.78485582482968,102.58323464242054,110.00967857054249,105.01370353597001,111.1245229809627
2022-01-10,98.86528484639196,99.80240320367577,102.62836185819071,108.03008923118875,104.24475287413023,109.01663802315115
2022-01-11,99.0158154409419,100.98865006066615,104.93653537591688,111.71597011933882,106.2761849412167,112.57952621833232
2022-01-12,99.28011324439628,102.72044023474353,107.63246867359412,112.19367130930318,106.74854644366941,111.81391434313554
2022-01-13,99.62992247372316,103.0631105304362,107.74254087713938,108.56518327253522,105.8787395973043,110.84158297358655
2022-01-14,99.10491776216452,102.8687782404648,107.12508595660148,108.06618932507115,105.2705358338203,109.56058853431549
2022-01-17,99.0605734151804,102.91186487317776,106.80752406784842,108.06618932507115,105.26986523416605,109.56058853431549
2022-01-18,99.17063825726164,103.55585931117344,107.4648533007335,106.88900465910865,105.35990021373128,110.23970798290796
2022-01-19,99.05501877423076,103.25214113870017,106.74639937347187,105.17463897907578,105.11313757183784,111.37040476525496
2022-01-20,98.90828585484724,102.80026867862385,107.1286674816626,102.9500197606923,104.09397359576329,109.87494398440181
2022-01-21,99.60645198874352,103.46021891899993,110.90454996943764,99.74389720420821,103.44505402709048,108.65135473047182
2022-01-24,99.28827703167995,102.06383849075165,107.52144139669927,98.44050129391127,102.68440187301617,108.6643582101154
2022-01-25,99.27680006493162,102.18754416046593,108.1453430623472,98.09314344876638,102.98565070555672,110.18391362581976
2022-01-26,99.58454369596872,103.02997250201102,108.69522654339852,97.68179979051156,102.56046406392751,107.40199667321043
2022-01-27,99.45057615299328,102.18656875153812,108.9437843826406,97.36683758186592,102.01561807067202,106.5001950372237
2022-01-28,99.60918376406396,102.17459918651667,108.46911292787284,99.88178036704893,102.62401100532401,106.45468320805934
2022-01-31,99.30325092626632,102.97658065749977,108.60258442848412,100.66379694496372,102.76320700011404,105.7106206047379
2022-02-01,99.3866129752962,103.85117679925168,109.8028728606357,102.08972678581506,103.58384211526801,106.60333252198627
2022-02-02,99.2060090540129,103.74681278960792,108.76805088630807,103.59434787349039,104.04547297036295,107.22215323065214
2022-02-03,98.79808115882716,102.93526347320314,106.3705780103912,103.26422243961457,103.90033962020645,108.23899039525595
2022-02-04,98.58554382874838,103.05666981452038,105.66740525672374,104.76378160101032,104.53310528176237,109.3695289979114
2022-02-07,99.06806062127454,103.85833768861235,106.82734183985332,106.89939891145202,105.93484315444269,111.55800683125342
2022-02-08,99.98293702781072,104.73837907170086,109.41845583740832,106.13040771526832,106.12424975330995,111.26759427571434
2022-02-09,99.66385080104244,105.31211620548179,109.9547295232274,107.96051853057119,106.85644450151166,112.10921591401355
2022-02-10,100.2085342969884,106.01756483228134,110.82504011308068,103.9982790283602,105.58422157154978,109.73124811661202
2022-02-11,99.80980918012251,106.57040848089567,111.08004469743278,101.91497930549606,105.34016157390094,110.77168531804372
2022-02-14,99.56034250284068,106.21535700465007,109.9437461797066,99.78426385194517,104.39881664017724,109.76588947567127
2022-02-15,99.17795110963652,106.36412223480808,110.87661407396088,103.9584431217308,105.780487339831,111.32198239051706
2022-02-16,99.44108080653488,106.41320095462531,111.09986246943764,102.46645335557145,105.35368632175572,110.80211484664
2022-02-17,98.11396386362937,105.43754979911624,108.61762683374084,99.72223960841458,104.33821019089599,111.91980615662627
2022-02-18,98.24941462024012,105.06837511497939,108.61738806540342,98.21047712106291,103.76980577109175,111.40331867181546
2022-02-21,98.74454155546438,105.23822275845491,108.06177414425429,98.21047712106291,103.94027427545113,111.40331867181546
2022-02-22,98.88545612682957,104.5574749925315,106.79773456601468,97.30730647704593,103.75632511044363,112.1436845416944
2022-02-23,97.93088064419308,104.08415480771558,104.47762263141809,95.61502919307814,102.8803744865057,111.81856241532336
2022-02-24,97.67874064123136,105.13298940470341,105.04851772616138,95.94042212991982,102.93522592225168,110.8942820357476
2022-02-25,97.8723983371218,106.81815668490589,106.62223983801957,102.01379892354976,105.7347814072518,114.09975695095392
2022-02-28,98.34210459127438,108.14705349497288,108.26878629278728,99.38128932168637,104.93564189139168,111.7118156961393
2022-03-01,97.04376806116608,106.53702241247117,105.89781670232274,99.81999721655293,105.05019353372339,114.84441903237098
2022-03-02,98.19640425879876,107.43391046545153,107.14418742359412,102.60922998330528,106.28477145525622,114.73052933652211
2022-03-03,99.15272807020362,109.4285572667881,109.16010849633253,102.6950828468529,107.13943599321027,115.12670925956314
2022-03-04,99.8399172563268,111.63620647478041,110.82312996638142,101.39725956022792,107.64351300604652,115.67103614172439
2022-03-07,99.55941077855871,110.69506262626442,110.2648895935208,98.1721115527235,106.77333517004442,116.88166851195035
2022-03-08,99.63253311929566,110.68654476436768,109.32438111246944,101.12526204071621,109.01821573715812,123.0472183065979
2022-03-09,99.81075186533978,111.8511985283023,111.17125420232274,101.4994221799478,108.51007886284029,119.05734559718648
2022-03-10,99.67058385593678,111.38100947647854,110.04761040647924,101.7967702360173,108.3460039180853,118.66933614828314
2022-03-11,99.88208240870506,112.03030110383844,110.6297276130807,100.78026317229897,107.99276103093473,117.39680493832957
2022-03-14,99.91640992168097,111.07373186440299,109.558612851467,100.68121381206177,107.4608361582607,116.19215434314584
2022-03-15,100.8305181319985,111.40387367908538,110.38355745721272,100.42699036384629,107.48326477093822,115.19402158185142
2022-03-16,101.92858990384634,112.43332676941715,112.11152391503668,101.54588686548885,108.3485869110048,115.31035823204539
2022-03-17,102.19183439466433,112.7868930843568,114.367168398533,102.30724011381051,108.45739003324783,114.25360433134483
2022-03-18,102.18413847079395,113.4302828742768,115.90865678484109,102.70977102163329,108.5111418676605,113.37416645903002
2022-03-21,103.13182809771143,115.47332446281752,119.25690518031786,104.70728718333555,110.12369397269376,114.8086267890431
2022-03-22,102.67189366513598,114.99544634862866,116.71426115525674,104.45003725027543,109.31602337831977,112.67458518551041
2022-03-23,103.0950385807032,114.77879770358409,115.59873548288508,103.42900793727682,109.3995967695112,113.92129496044656
2022-03-24,103.55771443692174,116.40486944309772,118.29801153728609,104.57399972225033,110.43089763414982,114.82057967708515
2022-03-25,103.75241709442624,116.29074162553145,118.55110597493888,105.66662520073304,110.53084580049682,113.91471510659069
2022-03-28,103.72754855823337,115.39016500502724,117.92290647921762,102.64303731627653,108.6484390744181,110.25611006870191
2022-03-29,103.75052242873696,115.44198708744682,117.3481910910758,102.46597878754,108.65358777892284,110.39743404189154
2022-03-30,103.49402888765252,115.36520750520909,116.87662362469436,102.74396709085508,108.87929106859112,111.4167413563713
2022-03-31,103.62436410370354,115.94625783054457,117.8792118734719,102.16061117430705,109.25074163018259,112.90596579585058
2022-04-01,103.70293942086144,116.09305196187083,118.8705780103912,102.83335538446954,109.19008258904263,111.68314934576382
2022-04-04,103.57311733556872,115.89214878052415,119.20007831601468,102.7156108525255,109.08698263386002,111.72416619430875
2022-04-05,103.20695752033645,115.29822894907393,117.69130119193156,100.55984626471012,107.96140294956967,110.43102547828627
2022-04-06,103.31490399253543,115.34640208375477,118.71418474938876,100.93327056054807,108.4551792980065,111.89498577478265
2022-04-07,103.30553485568292,115.74164793940193,118.55612011002444,103.16255507759199,109.66199656337497,114.04532531133283
2022-04-08,103.9455787121724,116.86206449096733,118.64995606662592,104.42386673732751,110.848258748208,115.76674257019218
2022-04-11,103.880682466763,116.07108391293953,117.44513103606356,102.29969153945896,110.51827742766561,117.59120315037077
2022-04-12,103.86614341610354,116.67497550377605,117.21233190709046,102.75940851155637,111.07323349965245,118.80501078753065
2022-04-13,103.6236668477812,116.21818269662543,117.50888218215158,103.4556009190004,110.84524230941074,117.80212572456006
2022-04-14,103.8228325200275,116.36612688981091,117.40955455378976,102.88775113376079,110.6601020528072,117.30329464395757
2022-04-18,103.5749473644448,116.729422711027,116.22383099022008,105.7040588189686,111.84582849277447,119.00867354851432
2022-04-19,103.93965239047624,117.04683792647508,117.27751566320296,106.21847171054486,111.76712677611636,117.40835114101874
2022-04-20,104.77007513751238,117.09086887313839,118.78151742053792,106.31335439924514,112.29524996183383,118.53897959908925
2022-04-21,104.19685307150937,116.76970531407804,117.28061965158923,101.40279742289655,110.5030982448184,117.49489297536867
2022-04-22,103.53653692278944,116.87730079447998,116.22956143031786,99.09914136319013,109.7802495176379,117.66740327552836
2022-04-25,102.73708540232604,116.16362669541914,113.63343329767726,100.33041978665936,109.63945801190714,117.29062837199318
2022-04-26,102.67380085407616,117.21209302429571,112.25621752750612,98.77483669247756,109.7533157478263,118.52847665274348
2022-04-27,103.36450108910056,116.80016046851026,114.02047677261614,99.64874795493758,109.92498365478129,117.92085727729666
2022-04-28,103.59372414207876,117.7899273455194,114.43354599633253,102.78817942494766,111.21842387732946,118.58450960718352
2022-04-29,103.5280427314752,117.7574181494622,114.0937786522005,100.35679630428727,110.91824817300689,120.1339742747104
2022-05-02,103.41996362892476,117.80897269823697,113.65134092298288,100.42857732561934,110.23121806510068,117.1444173928133
2022-05-03,104.0210996741986,118.45446332019144,114.26569185513448,101.83201844597895,111.28694039447485,118.6820770416455
2022-05-04,105.08751884096635,120.05573296858144,116.6996962866748,103.9007011538604,112.60674994908943,119.0525302402424
2022-05-05,104.895410652881,120.09025567326815,115.89313684290954,101.88756964663831,111.82808916804841,118.27666422515746
2022-05-06,104.82410955363942,120.06719110975158,115.52901512836186,103.19782340970022,112.5004130003782,119.7272058485775
2022-05-09,103.9735247869756,118.11407539369209,113.27599709657704,98.60446271294208,110.02971545530255,117.50141661699801
2022-05-10,103.82306273988198,116.74628886898695,112.15330837408312,100.18611201484299,110.17929685000719,117.82609885901138
2022-05-11,103.42227070659628,117.42277533589639,111.67028002750612,100.76172933046774,110.55589558253668,118.54354033127768
2022-05-12,103.750784811278,117.6203672783228,112.54990258251836,99.82358389361734,109.86464463374934,116.08904102745134
2022-05-13,104.8874171085668,120.17260912796127,115.81314944987776,101.85547731785411,111.23170605424467,115.6566049477877
2022-05-16,105.419966250225,120.56014985339904,116.24627521393644,102.75351736944967,111.79833474454871,116.02308701520808
2022-05-17,106.82554288196928,123.0662690021323,119.9390663202934,104.16300775484982,112.91897209396616,115.00308694395923
2022-05-18,106.35442811580364,122.8360651081505,118.54274908312958,99.45432466116996,111.22758218769853,114.09355415179724
2022-05-19,106.25288338734111,123.3225289713013,118.9567733801956,100.43670608607853,112.10043859636099,116.32064046836658
2022-05-20,105.95943523216091,122.7667992618899,118.97706868887528,99.23162366875961,111.025526844559,114.01378309922593
2022-05-23,107.52743149808803,124.5920815027841,122.42894254278733,101.55868292506108,112.62782388189318,114.4882107069282
2022-05-24,107.7681639980299,124.9241956823949,122.79258672066015,101.2697602282599,112.68655861933884,114.4703671267388
2022-05-25,108.07414979526946,125.95694500679674,123.94583779034232,101.89560431086082,113.0170014557169,113.74412243224982
2022-05-26,106.66746681244244,127.32525342182973,125.80608190709046,102.52186815794694,113.14576068298636,113.78866280764662
2022-05-27,108.3822017660258,129.14343116611144,128.62593597188263,102.74458048409667,113.85537805198163,112.75171588249383
2022-05-30,108.8034677568686,128.86599612702022,128.59346347799513,102.74458048409667,113.90288191197,112.75171588249383
2022-05-31,110.37749167689338,128.85960678001658,127.752521393643,101.80365859720652,114.00572999277895,112.50365756515166
2022-06-01,110.1605358015208,127.18697282354586,126.52596844437652,101.33507735402897,113.41137457759227,112.35685470440069
2022-06-02,110.69144449035294,127.57818842206974,127.81579500305624,101.02698676589249,113.87655783817868,113.65084942372947
2022-06-03,110.00474128362126,127.48067093834304,127.79931998777504,100.00020063098644,112.73098314725355,111.04870076191233
2022-06-06,109.85732371459883,126.90266708141301,127.32536483801957,99.87186669488797,112.34416527623117,110.31853355049891
2022-06-07,110.53751403874874,127.38822150981909,127.95475817542788,103.07757987628474,114.08743705707917,112.53988369195677
2022-06-08,110.13531967562578,126.79630618384479,125.99805165036676,103.0801869036935,113.92363824001123,112.81716599234002
2022-06-09,109.46953817612844,126.06733096217997,123.78395285757948,100.6523876283951,112.70916409945197,112.02129932207154
2022-06-10,109.36872685365108,125.95216056623448,125.0632736094132,99.69956824705821,112.93735971411444,114.17832547582785
2022-06-13,108.1450386891198,125.59034442370425,122.51919697432764,98.50827099131784,112.06131549766565,113.59997632058032
2022-06-14,107.89189750847927,126.10648085209525,122.2828163202934,100.21323341152745,112.97455624216123,115.12804208283562
2022-06-15,108.26593179520718,126.33328722191858,122.71283809596578,100.88459537651158,113.90832016701032,117.49270453454211
2022-06-16,107.46860264697202,126.21134388969483,120.08805776283616,97.46201101410728,112.63429059832224,117.16519539738212
2022-06-17,108.0302334934183,126.32270684018575,120.98534917481663,96.32454723048558,112.57878846418788,117.53345081191593
2022-06-20,108.45678042122763,126.29087190300571,121.39865716687042,96.32454723048558,112.68188915447992,117.53345081191593
2022-06-22,108.16723112002065,126.23666408068158,120.73010582212711,101.07499818374237,114.18797572166189,118.57113432080467
2022-06-23,106.21620690110952,125.56168905636461,117.8276379125917,103.44864225111499,114.54830011836891,119.94822569255929
2022-06-24,106.03838116045128,125.12480465359612,118.99402124083127,106.53409579257539,115.72205236282446,121.73431060452099
2022-06-28,106.3037874249796,125.52704897511724,119.4911369193154,109.4404136857517,117.16785005808974,123.60781438395057
2022-06-29,106.76681555800502,125.70034516506792,119.6141026130807,107.78267731269315,116.53240124616194,122.30823260686726
2022-06-30,105.83288539217826,125.11655902324681,118.19963898227384,109.09340231378876,116.84161009280936,123.54189162201844
2022-07-01,106.10799396235528,125.70929425109242,119.22586529645476,109.04870888810115,116.71861334477067,122.16588656922825
2022-07-04,105.48888951998492,125.49427355618815,119.1231949113692,109.04870888810115,116.49753752239495,122.16588656922825
2022-07-05,105.89749235445036,125.9424653341371,119.47513944070909,108.47744046699468,116.32602194684972,121.16788475158674
2022-07-06,107.30645880073178,126.84692808315873,119.55011269865524,111.67138604232146,118.07482648512276,122.40947906648894
2022-07-07,108.56033941776433,129.31731506249338,121.80575718215158,114.63553821244842,120.31643164740292,124.63036225016167
2022-07-08,108.61771737050124,129.67499617199255,122.07699801344742,112.50309068380719,119.30849353670995,122.36212249692406
2022-07-11,107.02719304665143,127.95730151184799,120.77976963630807,114.96686684821294,119.6193765093141,124.43962548197493
2022-07-12,107.45694125147156,128.25097502508513,121.1572623777506,116.03509766056362,120.58718748028599,126.53152158315633
2022-07-13,107.85416636453353,128.5743476659121,122.19709848716384,118.3423531306831,122.32791864327619,130.4979078109905
2022-07-14,108.09180021965948,128.80987274328345,122.63261193459658,116.70716459453597,121.34439463618327,127.68000840011631
2022-07-15,108.18738033257168,126.97268310615317,121.57439066320292,118.40284192317759,121.24931018738275,127.06009880201493
2022-07-18,108.31296718638988,126.83806787620098,121.33586109413204,122.28434598760637,123.54429074376115,132.35718722305572
2022-07-19,108.63963613102352,128.7252595923761,123.20899870110024,124.63047918904344,124.79041355389714,132.72588488748607
2022-07-20,109.50301645393812,128.21497622181965,122.8940632640587,123.41469272726849,124.29445419590296,131.5011027816667
2022-07-21,109.86980499822698,128.60826724392615,124.26578736246944,108.75355151284938,117.29507244871884,117.68443743878422
2022-07-22,109.71935190696048,128.9597476779345,124.64495148227384,108.68803264095891,117.4356763992707,118.18187281060477
2022-07-25,109.02159640999596,129.6080517259471,125.02698082212711,113.3740439859273,119.27234207870326,120.81756244714458
2022-07-26,108.82736029521968,128.94778992932143,124.16263944070904,112.03613210378747,118.20678578238412,118.70471649171215
2022-07-27,109.15937058169897,129.8693590825327,125.3848945599022,111.1494726106467,118.20447735453233,118.4015070586255
2022-07-28,109.35034862883752,132.72913097347248,125.57758060819071,109.72610843507614,118.43452378911543,117.93962312554063
2022-07-29,110.37515299754465,133.75261141282294,125.56946248471884,111.9034866671467,119.58297874559807,118.12423804246238
2022-08-01,110.74654836819862,134.06366047323448,125.5537037744499,109.81424725172965,119.09609462587811,117.73366536543635
2022-08-02,110.57317564816051,134.52844890844187,125.31827819376528,107.70218132088337,118.09364231104642,115.77731099304724
2022-08-03,110.5879038197404,133.5368504867113,124.30399029645478,109.17476203758123,118.95364283439412,118.48088058663465
2022-08-04,110.03867621475064,132.15542961204812,123.55401894865528,107.63202222306228,118.61938450855239,120.59645374807143
2022-08-05,110.0580204855308,132.14372764063737,124.45560819070904,106.95124786010545,117.80297699687563,118.07891081324995
2022-08-08,110.13725521241724,132.86073911379754,125.6002636002445,109.10983581925747,119.34473194395446,121.17408769791507
2022-08-09,109.5777860663729,132.0973996442438,125.02721959046454,108.7538973875543,118.60749852847216,119.90974642439603
2022-08-10,109.0555516170068,133.26673281061298,125.90087293704156,108.81599165260127,118.61861649830274,119.41432655822638
2022-08-11,109.76985420343644,133.53559359857337,127.1656288202934,106.87098566760272,117.71552775082712,116.89726949049668
2022-08-12,109.46466189418042,135.08502813990683,128.81336911674816,108.3757719496816,118.561877857516,117.61116364028203
2022-08-16,110.1998619819298,134.5007762956763,128.61996676344745,107.20822440584959,117.75411766716833,115.3811574281644
2022-08-17,110.939416333752,134.33662282271726,129.06168818765283,107.43616430586803,117.8128709260605,114.7261893002355
2022-08-18,111.46168546744975,132.9566430771148,127.63433106662592,109.95801867480677,118.77080001425702,116.50891866535802
2022-08-19,111.02234863191175,131.79406877858037,126.37626069682152,114.14247381424964,120.32727627353154,119.7387203680001
2022-08-22,110.8878932069993,132.59579925782577,127.51399182457212,115.16539538275863,121.02169568642154,120.83857135016109
2022-08-23,110.90573691041256,132.56136794948287,128.39815097799513,114.7704726706997,120.93332756230318,120.91759902227376
2022-08-24,110.31164445705646,132.1009116697855,129.3687442695599,112.19890803853392,119.36995134292566,118.49735255065988
2022-08-25,110.6308176691218,133.02033815890348,130.3820770935208,113.57599529747539,120.28265073852826,119.49639855396303
2022-08-26,111.22046940508426,131.9933632621113,130.41049052567237,108.94819319884256,117.8700696424211,115.12478574898432
2022-08-29,111.68976402345147,132.6098482389685,131.73111819987776,108.2108026834989,117.77317378199109,114.47361871579244
2022-08-30,111.97682412498597,131.5041397372206,132.191463554401,105.13347468602183,116.1933555474627,112.14912741679132
2022-08-31,111.61636277714145,131.32374057759753,129.92006036063572,105.01078902873039,116.05925158790853,112.2938494095331
2022-09-01,111.45427573869132,129.80636271363423,129.1271107121027,106.53437652744773,116.04625328934006,112.07485481370924
2022-09-02,114.48321419044936,135.54025120899632,134.9805165036675,106.30593298329512,118.31878315736763,113.16401938566744
2022-09-05,116.47751947818816,137.95828337808052,137.9901913966993,106.30593298329512,119.37144801684558,113.16401938566744
2022-09-06,114.33406636243568,132.96270501913847,133.90319376528117,104.37587167302141,116.50059009866128,110.54521650140771
2022-09-07,113.52413015193768,131.49268773296683,132.29723792787286,106.16503670096805,117.129029445739,113.13601689126365
2022-09-08,112.2565442218724,131.14313325796215,131.72371638141811,105.7019214681808,116.11417422819513,111.27771482950011
