date,cdv,subyacente,cdv_clp,volumen
2025-10-08,EBAYCL.SN,EBAY,50381.0,0
2025-10-09,EBAYCL.SN,EBAY,50381.0,0
2025-10-10,EBAYCL.SN,EBAY,50381.0,0
2025-10-13,EBAYCL.SN,EBAY,50381.0,0
2025-10-14,EBAYCL.SN,EBAY,50381.0,0
2025-10-15,EBAYCL.SN,EBAY,50381.0,0
2025-10-16,EBAYCL.SN,EBAY,50381.0,1
2025-10-17,EBAYCL.SN,EBAY,50381.0,0
2025-10-20,EBAYCL.SN,EBAY,50381.0,0
2025-10-21,EBAYCL.SN,EBAY,50381.0,0
2025-10-22,EBAYCL.SN,EBAY,50381.0,0
2025-10-23,EBAYCL.SN,EBAY,50381.0,0
2025-10-24,EBAYCL.SN,EBAY,50381.0,0
2025-10-27,EBAYCL.SN,EBAY,50381.0,0
2025-10-28,EBAYCL.SN,EBAY,50381.0,0
2025-10-29,EBAYCL.SN,EBAY,50381.0,23
2025-10-30,EBAYCL.SN,EBAY,50381.0,14
2025-11-03,EBAYCL.SN,EBAY,50381.0,0
2025-11-04,EBAYCL.SN,EBAY,50381.0,0
2025-11-05,EBAYCL.SN,EBAY,50381.0,0
2025-11-06,EBAYCL.SN,EBAY,50381.0,0
2025-11-07,EBAYCL.SN,EBAY,50381.0,0
2025-11-10,EBAYCL.SN,EBAY,50381.0,0
2025-11-11,EBAYCL.SN,EBAY,50381.0,0
2025-11-12,EBAYCL.SN,EBAY,50381.0,0
2025-11-13,EBAYCL.SN,EBAY,50381.0,0
2025-11-14,EBAYCL.SN,EBAY,50381.0,0
2025-11-17,EBAYCL.SN,EBAY,50381.0,0
2025-11-18,EBAYCL.SN,EBAY,50381.0,0
2025-11-19,EBAYCL.SN,EBAY,50381.0,0
2025-11-20,EBAYCL.SN,EBAY,50381.0,0
2025-11-21,EBAYCL.SN,EBAY,50381.0,0
2025-11-24,EBAYCL.SN,EBAY,50381.0,0
2025-11-25,EBAYCL.SN,EBAY,50381.0,0
2025-11-26,EBAYCL.SN,EBAY,50381.0,0
2025-11-27,EBAYCL.SN,EBAY,50381.0,0
2025-11-28,EBAYCL.SN,EBAY,50381.0,0
2025-12-01,EBAYCL.SN,EBAY,50381.0,0
2025-12-02,EBAYCL.SN,EBAY,50381.0,0
2025-12-03,EBAYCL.SN,EBAY,50381.0,0
2025-12-04,EBAYCL.SN,EBAY,50381.0,0
2025-12-05,EBAYCL.SN,EBAY,50381.0,0
2025-12-09,EBAYCL.SN,EBAY,50381.0,0
2025-12-10,EBAYCL.SN,EBAY,50381.0,0
2025-12-11,EBAYCL.SN,EBAY,50381.0,0
2025-12-12,EBAYCL.SN,EBAY,50381.0,0
2025-12-15,EBAYCL.SN,EBAY,50381.0,0
2025-12-16,EBAYCL.SN,EBAY,50381.0,0
2025-12-17,EBAYCL.SN,EBAY,50381.0,0
2025-12-18,EBAYCL.SN,EBAY,50381.0,0
2025-12-19,EBAYCL.SN,EBAY,50381.0,0
2025-12-22,EBAYCL.SN,EBAY,50381.0,0
2025-12-23,EBAYCL.SN,EBAY,50381.0,0
2025-12-24,EBAYCL.SN,EBAY,50381.0,0
2025-12-26,EBAYCL.SN,EBAY,50381.0,0
2025-12-29,EBAYCL.SN,EBAY,50381.0,0
2025-12-30,EBAYCL.SN,EBAY,50381.0,0
2026-01-02,EBAYCL.SN,EBAY,50381.0,0
2026-01-05,EBAYCL.SN,EBAY,50381.0,0
2026-01-06,EBAYCL.SN,EBAY,50381.0,0
2026-01-07,EBAYCL.SN,EBAY,50381.0,0
2026-01-08,EBAYCL.SN,EBAY,50381.0,0
2026-01-09,EBAYCL.SN,EBAY,50381.0,0
2026-01-12,EBAYCL.SN,EBAY,50381.0,0
2026-01-13,EBAYCL.SN,EBAY,50381.0,0
2026-01-14,EBAYCL.SN,EBAY,50381.0,0
2026-01-15,EBAYCL.SN,EBAY,50381.0,0
2026-01-16,EBAYCL.SN,EBAY,50381.0,0
2026-01-19,EBAYCL.SN,EBAY,50381.0,0
2026-01-20,EBAYCL.SN,EBAY,50381.0,0
2026-01-21,EBAYCL.SN,EBAY,50381.0,0
2026-01-22,EBAYCL.SN,EBAY,50381.0,0
2026-01-23,EBAYCL.SN,EBAY,50381.0,0
2026-01-26,EBAYCL.SN,EBAY,50381.0,0
2026-01-27,EBAYCL.SN,EBAY,50381.0,0
2026-01-28,EBAYCL.SN,EBAY,50381.0,0
2026-01-29,EBAYCL.SN,EBAY,50381.0,0
2026-01-30,EBAYCL.SN,EBAY,50381.0,0
2026-02-02,EBAYCL.SN,EBAY,50381.0,0
2026-02-03,EBAYCL.SN,EBAY,50381.0,0
2026-02-04,EBAYCL.SN,EBAY,50381.0,1
2026-02-05,EBAYCL.SN,EBAY,50381.0,0
2026-02-06,EBAYCL.SN,EBAY,50381.0,0
2026-02-09,EBAYCL.SN,EBAY,50381.0,0
2026-02-10,EBAYCL.SN,EBAY,50381.0,0
2026-02-11,EBAYCL.SN,EBAY,50381.0,0
2026-02-12,EBAYCL.SN,EBAY,50381.0,0
2026-02-13,EBAYCL.SN,EBAY,50381.0,0
2026-02-16,EBAYCL.SN,EBAY,50381.0,0
2026-02-17,EBAYCL.SN,EBAY,50381.0,0
2026-02-18,EBAYCL.SN,EBAY,50381.0,0
2026-02-19,EBAYCL.SN,EBAY,50381.0,0
2026-02-20,EBAYCL.SN,EBAY,50381.0,0
2026-02-23,EBAYCL.SN,EBAY,50381.0,0
2026-02-24,EBAYCL.SN,EBAY,50381.0,0
2026-02-25,EBAYCL.SN,EBAY,50381.0,0
2026-02-26,EBAYCL.SN,EBAY,50381.0,0
2026-02-27,EBAYCL.SN,EBAY,50381.0,0
2026-03-02,EBAYCL.SN,EBAY,50381.0,0
2026-03-03,EBAYCL.SN,EBAY,50381.0,0
2026-03-04,EBAYCL.SN,EBAY,50381.0,0
2026-03-05,EBAYCL.SN,EBAY,50381.0,0
2026-03-06,EBAYCL.SN,EBAY,50381.0,0
2026-03-09,EBAYCL.SN,EBAY,50381.0,0
2026-03-10,EBAYCL.SN,EBAY,50381.0,0
2026-03-11,EBAYCL.SN,EBAY,50381.0,0
2026-03-12,EBAYCL.SN,EBAY,50381.0,0
2026-03-13,EBAYCL.SN,EBAY,50381.0,0
2026-03-16,EBAYCL.SN,EBAY,50381.0,0
2026-03-17,EBAYCL.SN,EBAY,50381.0,0
2026-03-18,EBAYCL.SN,EBAY,50381.0,0
2026-03-19,EBAYCL.SN,EBAY,50381.0,0
2026-03-20,EBAYCL.SN,EBAY,50381.0,0
2026-03-23,EBAYCL.SN,EBAY,50381.0,0
2026-03-24,EBAYCL.SN,EBAY,50381.0,0
2026-03-25,EBAYCL.SN,EBAY,50381.0,0
2026-03-26,EBAYCL.SN,EBAY,50381.0,0
2026-03-27,EBAYCL.SN,EBAY,50381.0,0
2026-03-30,EBAYCL.SN,EBAY,50381.0,0
2026-03-31,EBAYCL.SN,EBAY,81500.0,117
2026-04-01,EBAYCL.SN,EBAY,81500.0,0
2026-04-02,EBAYCL.SN,EBAY,81500.0,0
2026-04-06,EBAYCL.SN,EBAY,81500.0,0
2026-04-07,EBAYCL.SN,EBAY,81500.0,0
2026-04-08,EBAYCL.SN,EBAY,81500.0,0
2026-04-09,EBAYCL.SN,EBAY,81500.0,0
2026-04-10,EBAYCL.SN,EBAY,81500.0,0
2026-04-13,EBAYCL.SN,EBAY,81500.0,0
2026-04-14,EBAYCL.SN,EBAY,81500.0,0
2026-04-15,EBAYCL.SN,EBAY,81500.0,0
2026-04-16,EBAYCL.SN,EBAY,81500.0,0
2026-04-17,EBAYCL.SN,EBAY,81500.0,0
2026-04-20,EBAYCL.SN,EBAY,81500.0,0
2026-04-21,EBAYCL.SN,EBAY,81500.0,0
2026-04-22,EBAYCL.SN,EBAY,81500.0,0
2026-04-23,EBAYCL.SN,EBAY,81500.0,0
2026-04-24,EBAYCL.SN,EBAY,81500.0,0
2026-04-27,EBAYCL.SN,EBAY,81500.0,0
2026-04-28,EBAYCL.SN,EBAY,81500.0,0
2026-04-29,EBAYCL.SN,EBAY,81500.0,0
2026-04-30,EBAYCL.SN,EBAY,81500.0,0
2026-05-04,EBAYCL.SN,EBAY,81500.0,0
2026-05-05,EBAYCL.SN,EBAY,81500.0,0
2026-05-06,EBAYCL.SN,EBAY,81500.0,0
2026-05-07,EBAYCL.SN,EBAY,81500.0,0
2026-05-08,EBAYCL.SN,EBAY,81500.0,0
2026-05-11,EBAYCL.SN,EBAY,81500.0,0
2026-05-12,EBAYCL.SN,EBAY,81500.0,0
2026-05-13,EBAYCL.SN,EBAY,81500.0,0
2026-05-14,EBAYCL.SN,EBAY,81500.0,0
2026-05-15,EBAYCL.SN,EBAY,81500.0,0
2026-05-18,EBAYCL.SN,EBAY,81500.0,56
2026-05-19,EBAYCL.SN,EBAY,81500.0,0
2026-05-20,EBAYCL.SN,EBAY,81500.0,0
2026-05-22,EBAYCL.SN,EBAY,81500.0,0
2026-05-25,EBAYCL.SN,EBAY,81500.0,0
2026-05-26,EBAYCL.SN,EBAY,81500.0,0
2026-05-27,EBAYCL.SN,EBAY,81500.0,0
2026-05-28,EBAYCL.SN,EBAY,81500.0,0
2026-05-29,EBAYCL.SN,EBAY,81500.0,0
2026-06-01,EBAYCL.SN,EBAY,81500.0,0
2026-06-02,EBAYCL.SN,EBAY,81500.0,0
2026-06-03,EBAYCL.SN,EBAY,81500.0,0
2026-06-04,EBAYCL.SN,EBAY,81500.0,0
2026-06-05,EBAYCL.SN,EBAY,81500.0,0
2026-06-08,EBAYCL.SN,EBAY,81500.0,0
2026-06-09,EBAYCL.SN,EBAY,81500.0,0
2026-06-10,EBAYCL.SN,EBAY,81500.0,0
2026-06-11,EBAYCL.SN,EBAY,81500.0,0
2026-06-12,EBAYCL.SN,EBAY,81500.0,0
2026-06-15,EBAYCL.SN,EBAY,81500.0,0
2026-06-16,EBAYCL.SN,EBAY,81500.0,0
2026-06-17,EBAYCL.SN,EBAY,81500.0,0
2026-06-18,EBAYCL.SN,EBAY,81500.0,0
2026-06-19,EBAYCL.SN,EBAY,81500.0,0
2026-06-22,EBAYCL.SN,EBAY,81500.0,0
2026-06-23,EBAYCL.SN,EBAY,81500.0,0
2026-06-24,EBAYCL.SN,EBAY,81500.0,0
2026-06-25,EBAYCL.SN,EBAY,81500.0,10
2026-06-26,EBAYCL.SN,EBAY,81500.0,0
2026-06-30,EBAYCL.SN,EBAY,81500.0,0
2026-07-01,EBAYCL.SN,EBAY,103000.0,106
2026-07-02,EBAYCL.SN,EBAY,103000.0,0
2026-07-03,EBAYCL.SN,EBAY,103000.0,0
2026-07-06,EBAYCL.SN,EBAY,103000.0,0
2026-07-07,EBAYCL.SN,EBAY,103000.0,0
2026-07-08,EBAYCL.SN,EBAY,103000.0,0
2026-07-09,EBAYCL.SN,EBAY,103000.0,0
2026-07-10,EBAYCL.SN,EBAY,103000.0,0
2026-07-13,EBAYCL.SN,EBAY,103000.0,0
2026-07-14,EBAYCL.SN,EBAY,103000.0,0
2026-07-15,EBAYCL.SN,EBAY,103000.0,0
2026-07-17,EBAYCL.SN,EBAY,103000.0,0
2026-07-20,EBAYCL.SN,EBAY,103000.0,0
2026-07-21,EBAYCL.SN,EBAY,106540.0,0
2026-07-22,EBAYCL.SN,EBAY,106540.0,0
2026-07-23,EBAYCL.SN,EBAY,106540.0,0
2026-07-24,EBAYCL.SN,EBAY,106540.0,1
2026-07-27,EBAYCL.SN,EBAY,106540.0,0
2026-07-28,EBAYCL.SN,EBAY,106800.0,0
2026-07-29,EBAYCL.SN,EBAY,106800.0,0
2026-07-30,EBAYCL.SN,EBAY,106800.0,0
2026-07-31,EBAYCL.SN,EBAY,106800.0,0
2026-08-03,EBAYCL.SN,EBAY,106800.0,1
2026-08-04,EBAYCL.SN,EBAY,99083.0,0
2026-08-05,EBAYCL.SN,EBAY,99083.0,0
2026-08-06,EBAYCL.SN,EBAY,99083.0,0
2026-08-07,EBAYCL.SN,EBAY,99083.0,1
2026-08-10,EBAYCL.SN,EBAY,99083.0,0
2026-08-11,EBAYCL.SN,EBAY,98695.0,0
2026-08-12,EBAYCL.SN,EBAY,98695.0,0
2026-08-13,EBAYCL.SN,EBAY,98695.0,0
2026-08-14,EBAYCL.SN,EBAY,98695.0,0
2026-08-17,EBAYCL.SN,EBAY,98695.0,0
2026-08-18,EBAYCL.SN,EBAY,92278.0,0
2026-08-19,EBAYCL.SN,EBAY,92278.0,0
2026-08-20,EBAYCL.SN,EBAY,92278.0,0
2026-08-21,EBAYCL.SN,EBAY,92278.0,0
2026-08-24,EBAYCL.SN,EBAY,92278.0,0
2026-08-25,EBAYCL.SN,EBAY,97940.0,0
2026-08-26,EBAYCL.SN,EBAY,97940.0,0
2026-08-27,EBAYCL.SN,EBAY,97940.0,0
2026-08-28,EBAYCL.SN,EBAY,97940.0,0
2026-08-31,EBAYCL.SN,EBAY,97940.0,0
2026-09-01,EBAYCL.SN,EBAY,97940.0,0
2026-09-02,EBAYCL.SN,EBAY,97940.0,0
2026-09-03,EBAYCL.SN,EBAY,97940.0,0
2026-09-04,EBAYCL.SN,EBAY,97940.0,0
2026-09-07,EBAYCL.SN,EBAY,97940.0,0
2026-09-08,EBAYCL.SN,EBAY,97940.0,0
2026-09-09,EBAYCL.SN,EBAY,97060.0,0
2026-09-10,EBAYCL.SN,EBAY,97060.0,0
2026-09-11,EBAYCL.SN,EBAY,97060.0,0
2026-09-14,EBAYCL.SN,EBAY,97060.0,0
2026-09-15,EBAYCL.SN,EBAY,104360.0,0
2026-09-16,EBAYCL.SN,EBAY,104360.0,0
2026-09-17,EBAYCL.SN,EBAY,104360.0,0
2026-09-21,EBAYCL.SN,EBAY,104360.0,0
2024-09-23,FCXCL.SN,FCX,48670.0,0
2024-09-24,FCXCL.SN,FCX,48670.0,57
2024-09-25,FCXCL.SN,FCX,48670.0,0
2024-09-26,FCXCL.SN,FCX,46500.0,2263
2024-09-27,FCXCL.SN,FCX,46500.0,2
2024-09-30,FCXCL.SN,FCX,46500.0,0
2024-10-01,FCXCL.SN,FCX,46500.0,0
2024-10-02,FCXCL.SN,FCX,46500.0,2
2024-10-03,FCXCL.SN,FCX,46500.0,0
2024-10-04,FCXCL.SN,FCX,46500.0,0
2024-10-07,FCXCL.SN,FCX,46500.0,0
2024-10-08,FCXCL.SN,FCX,46500.0,0
2024-10-09,FCXCL.SN,FCX,46500.0,107
2024-10-10,FCXCL.SN,FCX,46500.0,0
2024-10-11,FCXCL.SN,FCX,46500.0,0
2024-10-14,FCXCL.SN,FCX,46500.0,0
2024-10-15,FCXCL.SN,FCX,46500.0,0
2024-10-16,FCXCL.SN,FCX,46500.0,0
2024-10-17,FCXCL.SN,FCX,46500.0,0
2024-10-18,FCXCL.SN,FCX,46500.0,0
2024-10-21,FCXCL.SN,FCX,46500.0,0
2024-10-22,FCXCL.SN,FCX,46500.0,30
2024-10-23,FCXCL.SN,FCX,46500.0,0
2024-10-24,FCXCL.SN,FCX,46500.0,0
2024-10-25,FCXCL.SN,FCX,46500.0,0
2024-10-28,FCXCL.SN,FCX,46500.0,0
2024-10-29,FCXCL.SN,FCX,46500.0,40
2024-10-30,FCXCL.SN,FCX,46500.0,0
2024-11-04,FCXCL.SN,FCX,46500.0,0
2024-11-05,FCXCL.SN,FCX,46500.0,0
2024-11-06,FCXCL.SN,FCX,46500.0,0
2024-11-07,FCXCL.SN,FCX,46500.0,0
2024-11-08,FCXCL.SN,FCX,46500.0,0
2024-11-11,FCXCL.SN,FCX,46500.0,0
2024-11-12,FCXCL.SN,FCX,46500.0,0
2024-11-13,FCXCL.SN,FCX,46500.0,0
2024-11-14,FCXCL.SN,FCX,46500.0,150
2024-11-15,FCXCL.SN,FCX,46500.0,0
2024-11-18,FCXCL.SN,FCX,46500.0,0
2024-11-19,FCXCL.SN,FCX,46500.0,0
2024-11-20,FCXCL.SN,FCX,46500.0,0
2024-11-21,FCXCL.SN,FCX,46500.0,0
2024-11-22,FCXCL.SN,FCX,46500.0,0
2024-11-25,FCXCL.SN,FCX,46500.0,0
2024-11-26,FCXCL.SN,FCX,46500.0,0
2024-11-27,FCXCL.SN,FCX,46500.0,0
2024-11-28,FCXCL.SN,FCX,46500.0,0
2024-11-29,FCXCL.SN,FCX,46500.0,0
2024-12-02,FCXCL.SN,FCX,46500.0,0
2024-12-03,FCXCL.SN,FCX,46500.0,0
2024-12-04,FCXCL.SN,FCX,46500.0,0
2024-12-05,FCXCL.SN,FCX,46500.0,0
2024-12-06,FCXCL.SN,FCX,46500.0,0
2024-12-09,FCXCL.SN,FCX,46500.0,0
2024-12-10,FCXCL.SN,FCX,46500.0,0
2024-12-11,FCXCL.SN,FCX,46500.0,0
2024-12-12,FCXCL.SN,FCX,46500.0,0
2024-12-13,FCXCL.SN,FCX,46500.0,0
2024-12-16,FCXCL.SN,FCX,46500.0,0
2024-12-17,FCXCL.SN,FCX,46500.0,0
2024-12-18,FCXCL.SN,FCX,46500.0,0
2024-12-19,FCXCL.SN,FCX,46500.0,0
2024-12-20,FCXCL.SN,FCX,46500.0,0
2024-12-23,FCXCL.SN,FCX,46500.0,0
2024-12-24,FCXCL.SN,FCX,46500.0,0
2024-12-26,FCXCL.SN,FCX,46500.0,0
2024-12-27,FCXCL.SN,FCX,46500.0,0
2024-12-30,FCXCL.SN,FCX,46500.0,0
2025-01-02,FCXCL.SN,FCX,46500.0,0
2025-01-03,FCXCL.SN,FCX,46500.0,0
2025-01-06,FCXCL.SN,FCX,46500.0,100
2025-01-07,FCXCL.SN,FCX,46500.0,0
2025-01-08,FCXCL.SN,FCX,46500.0,0
2025-01-09,FCXCL.SN,FCX,46500.0,0
2025-01-10,FCXCL.SN,FCX,46500.0,0
2025-01-13,FCXCL.SN,FCX,46500.0,0
2025-01-14,FCXCL.SN,FCX,46500.0,0
2025-01-15,FCXCL.SN,FCX,46500.0,0
2025-01-16,FCXCL.SN,FCX,46500.0,0
2025-01-17,FCXCL.SN,FCX,46500.0,0
2025-01-20,FCXCL.SN,FCX,46500.0,0
2025-01-21,FCXCL.SN,FCX,46500.0,0
2025-01-22,FCXCL.SN,FCX,46500.0,0
2025-01-23,FCXCL.SN,FCX,46500.0,0
2025-01-24,FCXCL.SN,FCX,46500.0,0
2025-01-27,FCXCL.SN,FCX,46500.0,0
2025-01-28,FCXCL.SN,FCX,46500.0,0
2025-01-29,FCXCL.SN,FCX,46500.0,0
2025-01-30,FCXCL.SN,FCX,46500.0,3
2025-01-31,FCXCL.SN,FCX,46500.0,64
2025-02-03,FCXCL.SN,FCX,34830.0,800
2025-02-04,FCXCL.SN,FCX,34830.0,1
2025-02-05,FCXCL.SN,FCX,34830.0,4
2025-02-06,FCXCL.SN,FCX,34830.0,0
2025-02-07,FCXCL.SN,FCX,34830.0,0
2025-02-10,FCXCL.SN,FCX,34830.0,0
2025-02-11,FCXCL.SN,FCX,34830.0,0
2025-02-12,FCXCL.SN,FCX,34830.0,0
2025-02-13,FCXCL.SN,FCX,34830.0,0
2025-02-14,FCXCL.SN,FCX,34830.0,0
2025-02-17,FCXCL.SN,FCX,34830.0,0
2025-02-18,FCXCL.SN,FCX,34830.0,0
2025-02-19,FCXCL.SN,FCX,34830.0,0
2025-02-20,FCXCL.SN,FCX,34830.0,0
2025-02-21,FCXCL.SN,FCX,34830.0,0
2025-02-24,FCXCL.SN,FCX,34830.0,0
2025-02-25,FCXCL.SN,FCX,34830.0,0
2025-02-26,FCXCL.SN,FCX,34830.0,0
2025-02-27,FCXCL.SN,FCX,34830.0,0
2025-02-28,FCXCL.SN,FCX,34830.0,0
2025-03-03,FCXCL.SN,FCX,34830.0,0
2025-03-04,FCXCL.SN,FCX,34830.0,0
2025-03-05,FCXCL.SN,FCX,34830.0,0
2025-03-06,FCXCL.SN,FCX,34830.0,0
2025-03-07,FCXCL.SN,FCX,34830.0,0
2025-03-10,FCXCL.SN,FCX,34830.0,152
2025-03-11,FCXCL.SN,FCX,34830.0,0
2025-03-12,FCXCL.SN,FCX,34830.0,0
2025-03-13,FCXCL.SN,FCX,34830.0,0
2025-03-14,FCXCL.SN,FCX,34830.0,0
2025-03-17,FCXCL.SN,FCX,34830.0,0
2025-03-18,FCXCL.SN,FCX,34830.0,0
2025-03-19,FCXCL.SN,FCX,34830.0,0
2025-03-20,FCXCL.SN,FCX,34830.0,0
2025-03-21,FCXCL.SN,FCX,34830.0,0
2025-03-24,FCXCL.SN,FCX,34830.0,0
2025-03-25,FCXCL.SN,FCX,34830.0,0
2025-03-26,FCXCL.SN,FCX,34830.0,0
2025-03-27,FCXCL.SN,FCX,34830.0,0
2025-03-28,FCXCL.SN,FCX,34830.0,0
2025-03-31,FCXCL.SN,FCX,34830.0,0
2025-04-01,FCXCL.SN,FCX,34830.0,0
2025-04-02,FCXCL.SN,FCX,34830.0,0
2025-04-03,FCXCL.SN,FCX,34830.0,0
2025-04-04,FCXCL.SN,FCX,34830.0,0
2025-04-07,FCXCL.SN,FCX,34830.0,0
2025-04-08,FCXCL.SN,FCX,34830.0,0
2025-04-09,FCXCL.SN,FCX,34830.0,0
2025-04-10,FCXCL.SN,FCX,34830.0,0
2025-04-11,FCXCL.SN,FCX,34830.0,0
2025-04-14,FCXCL.SN,FCX,34830.0,0
2025-04-15,FCXCL.SN,FCX,34830.0,0
2025-04-16,FCXCL.SN,FCX,34830.0,0
2025-04-17,FCXCL.SN,FCX,34830.0,0
2025-04-21,FCXCL.SN,FCX,34830.0,0
2025-04-22,FCXCL.SN,FCX,34830.0,0
2025-04-23,FCXCL.SN,FCX,34830.0,0
2025-04-24,FCXCL.SN,FCX,34830.0,0
2025-04-25,FCXCL.SN,FCX,34830.0,0
2025-04-28,FCXCL.SN,FCX,34830.0,0
2025-04-29,FCXCL.SN,FCX,34830.0,0
2025-04-30,FCXCL.SN,FCX,34830.0,0
2025-05-02,FCXCL.SN,FCX,34830.0,0
2025-05-05,FCXCL.SN,FCX,34830.0,0
2025-05-06,FCXCL.SN,FCX,34830.0,0
2025-05-07,FCXCL.SN,FCX,34830.0,0
2025-05-08,FCXCL.SN,FCX,34830.0,0
2025-05-09,FCXCL.SN,FCX,34830.0,0
2025-05-12,FCXCL.SN,FCX,34830.0,0
2025-05-13,FCXCL.SN,FCX,34830.0,0
2025-05-14,FCXCL.SN,FCX,34830.0,0
2025-05-15,FCXCL.SN,FCX,34830.0,0
2025-05-16,FCXCL.SN,FCX,34830.0,0
2025-05-19,FCXCL.SN,FCX,34830.0,0
2025-05-20,FCXCL.SN,FCX,34830.0,5
2025-05-22,FCXCL.SN,FCX,34830.0,0
2025-05-23,FCXCL.SN,FCX,34830.0,0
2025-05-26,FCXCL.SN,FCX,34830.0,0
2025-05-27,FCXCL.SN,FCX,34830.0,0
2025-05-28,FCXCL.SN,FCX,34830.0,0
2025-05-29,FCXCL.SN,FCX,34830.0,0
2025-05-30,FCXCL.SN,FCX,34830.0,0
2025-06-02,FCXCL.SN,FCX,34830.0,0
2025-06-03,FCXCL.SN,FCX,34830.0,0
2025-06-04,FCXCL.SN,FCX,34830.0,0
2025-06-05,FCXCL.SN,FCX,34830.0,0
2025-06-06,FCXCL.SN,FCX,34830.0,0
2025-06-09,FCXCL.SN,FCX,34830.0,0
2025-06-10,FCXCL.SN,FCX,34830.0,0
2025-06-11,FCXCL.SN,FCX,34830.0,0
2025-06-12,FCXCL.SN,FCX,34830.0,0
2025-06-13,FCXCL.SN,FCX,34830.0,0
2025-06-16,FCXCL.SN,FCX,34830.0,0
2025-06-17,FCXCL.SN,FCX,34830.0,0
2025-06-18,FCXCL.SN,FCX,34830.0,0
2025-06-19,FCXCL.SN,FCX,34830.0,0
2025-06-23,FCXCL.SN,FCX,34830.0,0
2025-06-24,FCXCL.SN,FCX,34830.0,0
2025-06-25,FCXCL.SN,FCX,34830.0,42
2025-06-26,FCXCL.SN,FCX,34830.0,0
2025-06-27,FCXCL.SN,FCX,34830.0,0
2025-06-30,FCXCL.SN,FCX,34830.0,0
2025-07-01,FCXCL.SN,FCX,34830.0,0
2025-07-02,FCXCL.SN,FCX,34830.0,0
2025-07-03,FCXCL.SN,FCX,34830.0,0
2025-07-04,FCXCL.SN,FCX,34830.0,0
2025-07-07,FCXCL.SN,FCX,34830.0,0
2025-07-08,FCXCL.SN,FCX,34830.0,0
2025-07-09,FCXCL.SN,FCX,34830.0,22
2025-07-10,FCXCL.SN,FCX,34830.0,0
2025-07-11,FCXCL.SN,FCX,34830.0,115
2025-07-14,FCXCL.SN,FCX,34830.0,0
2025-07-15,FCXCL.SN,FCX,34830.0,0
2025-07-17,FCXCL.SN,FCX,34830.0,0
2025-07-18,FCXCL.SN,FCX,34830.0,0
2025-07-21,FCXCL.SN,FCX,34830.0,0
2025-07-22,FCXCL.SN,FCX,34830.0,0
2025-07-23,FCXCL.SN,FCX,34830.0,0
2025-07-24,FCXCL.SN,FCX,34830.0,0
2025-07-25,FCXCL.SN,FCX,43000.0,291
2025-07-28,FCXCL.SN,FCX,43000.0,0
2025-07-29,FCXCL.SN,FCX,43000.0,0
2025-07-30,FCXCL.SN,FCX,43000.0,0
2025-07-31,FCXCL.SN,FCX,43000.0,0
2025-08-01,FCXCL.SN,FCX,43000.0,0
2025-08-04,FCXCL.SN,FCX,43000.0,0
2025-08-05,FCXCL.SN,FCX,43000.0,15
2025-08-06,FCXCL.SN,FCX,43000.0,0
2025-08-07,FCXCL.SN,FCX,43000.0,0
2025-08-08,FCXCL.SN,FCX,43000.0,0
2025-08-11,FCXCL.SN,FCX,43000.0,0
2025-08-12,FCXCL.SN,FCX,43000.0,0
2025-08-13,FCXCL.SN,FCX,43000.0,0
2025-08-14,FCXCL.SN,FCX,43000.0,15
2025-08-18,FCXCL.SN,FCX,43000.0,0
2025-08-19,FCXCL.SN,FCX,43000.0,0
2025-08-20,FCXCL.SN,FCX,43000.0,0
2025-08-21,FCXCL.SN,FCX,43000.0,0
2025-08-22,FCXCL.SN,FCX,43000.0,0
2025-08-25,FCXCL.SN,FCX,43000.0,0
2025-08-26,FCXCL.SN,FCX,43000.0,0
2025-08-27,FCXCL.SN,FCX,43000.0,0
2025-08-28,FCXCL.SN,FCX,43000.0,0
2025-08-29,FCXCL.SN,FCX,43000.0,0
2025-09-01,FCXCL.SN,FCX,43000.0,0
2025-09-02,FCXCL.SN,FCX,43000.0,0
2025-09-03,FCXCL.SN,FCX,43000.0,0
2025-09-04,FCXCL.SN,FCX,43000.0,0
2025-09-05,FCXCL.SN,FCX,43000.0,0
2025-09-08,FCXCL.SN,FCX,43000.0,0
2025-09-09,FCXCL.SN,FCX,43000.0,0
2025-09-10,FCXCL.SN,FCX,43000.0,0
2025-09-11,FCXCL.SN,FCX,43000.0,0
2025-09-12,FCXCL.SN,FCX,43000.0,0
2025-09-15,FCXCL.SN,FCX,43000.0,0
2025-09-16,FCXCL.SN,FCX,43000.0,0
2025-09-17,FCXCL.SN,FCX,43000.0,0
2025-09-22,FCXCL.SN,FCX,43000.0,0
2025-09-23,FCXCL.SN,FCX,43000.0,0
2025-09-24,FCXCL.SN,FCX,43000.0,0
2025-09-25,FCXCL.SN,FCX,34377.0,450
2025-09-26,FCXCL.SN,FCX,34377.0,0
2025-09-29,FCXCL.SN,FCX,34377.0,0
2025-09-30,FCXCL.SN,FCX,34377.0,0
2025-10-01,FCXCL.SN,FCX,34377.0,0
2025-10-02,FCXCL.SN,FCX,34377.0,0
2025-10-03,FCXCL.SN,FCX,34377.0,0
2025-10-06,FCXCL.SN,FCX,34377.0,0
2025-10-07,FCXCL.SN,FCX,34377.0,0
2025-10-08,FCXCL.SN,FCX,34377.0,0
2025-10-09,FCXCL.SN,FCX,34377.0,0
2025-10-10,FCXCL.SN,FCX,34377.0,0
