review_date,n_eligible,n_selected,tickers_selected
2022-04-29,11,11,"AXP,CVX,FCX,JNJ,KO,MCD,MRK,PFE,UNH,WMT,XOM"
2022-05-31,8,8,"CVX,JNJ,KO,MCD,MRK,PFE,UNH,XOM"
2022-06-30,8,8,"CVX,JNJ,KO,MCD,MRK,PFE,UNH,XOM"
2022-07-29,10,10,"AAPL,CVX,JNJ,KO,MCD,MRK,PFE,UNH,V,XOM"
2022-08-31,6,6,"CVX,KO,MCD,MRK,UNH,XOM"
2022-09-30,3,3,"MRK,UNH,XOM"
2022-10-31,11,11,"CVX,HON,JNJ,MCD,MRK,SBUX,UNH,V,WFC,WMT,XOM"
2022-11-30,17,17,"BAC,CVX,FCX,HON,JNJ,KO,MCD,MRK,MS,PFE,SBUX,UNH,UPS,V,WFC,WMT,XOM"
2022-12-30,16,16,"ABT,CVX,FCX,HON,JNJ,KO,MCD,MRK,MS,NKE,PFE,SBUX,UNH,V,WMT,XOM"
2023-01-31,21,21,"ABT,AXP,BAC,CVX,DIS,EBAY,FCX,HON,KO,MCD,MRK,MS,NKE,NVDA,SBUX,TGT,UPS,V,WFC,WMT,XOM"
2023-02-28,17,17,"AAPL,AXP,BAC,EBAY,FCX,MCD,MRK,MS,NKE,NVDA,SBUX,TGT,UPS,V,WFC,WMT,XOM"
2023-03-31,21,21,"AAPL,AXP,CVX,EBAY,FCX,GOOG,GOOGL,INTC,KO,MCD,MRK,MS,MSFT,NKE,NVDA,SBUX,TGT,UPS,V,WMT,XOM"
2023-04-28,22,22,"AAPL,ABT,AXP,CVX,DIS,EBAY,FCX,GOOG,GOOGL,HON,INTC,KO,MCD,MRK,MS,MSFT,NKE,NVDA,SBUX,V,WMT,XOM"
2023-05-31,12,12,"AAPL,AMZN,AXP,GOOG,GOOGL,INTC,MCD,MRK,MSFT,NVDA,V,WMT"
2023-06-30,21,21,"AAPL,ABT,AMZN,AXP,EBAY,FCX,GOOG,GOOGL,HON,INTC,JNJ,KO,MCD,MRK,MSFT,NVDA,UPS,V,WFC,WMT,XOM"
2023-07-31,22,22,"AAPL,ABT,AMZN,AXP,BAC,EBAY,FCX,GOOG,GOOGL,INTC,JNJ,KO,MCD,MS,MSFT,NVDA,SBUX,UNH,UPS,V,WFC,WMT"
2023-08-31,14,14,"AAPL,AMZN,EBAY,FCX,GOOG,GOOGL,INTC,MCD,MRK,MSFT,NVDA,V,WMT,XOM"
2023-09-29,12,12,"AAPL,AMZN,CVX,GOOG,GOOGL,INTC,MSFT,NVDA,UNH,V,WMT,XOM"
2023-10-31,10,10,"AAPL,AMZN,GOOG,GOOGL,INTC,MSFT,NVDA,UNH,V,WMT"
2023-11-30,18,18,"AAPL,ABT,AMZN,AXP,BAC,DIS,GOOG,GOOGL,HON,INTC,MCD,MSFT,NKE,NVDA,UNH,V,WFC,WMT"
2023-12-29,23,23,"AAPL,ABT,AMZN,AXP,BAC,DIS,EBAY,FCX,GOOG,GOOGL,HON,INTC,KO,MCD,MRK,MS,MSFT,NVDA,TGT,UNH,V,WFC,WMT"
